customerid,age,gender,citytier,annualincome,occupation,creditscore,avgmonthlyspend,savingsrate,investmentamountlastyear,pastinvestments,riskflags
234,40.0,M,1,3232160.9464506465,Salaried,573.0,59634.09838229566,0.2996454761857676,165880.59349135868,Insurance,2.0
235,33.0,F,3,961016.4004573603,Self-employed,600.5003427263182,10000.0,0.5,73476.40735663712,Stocks,1.0
236,46.0,F,1,715212.4344813622,Salaried,651.0,19004.050619247686,0.5,127045.40798898581,MF_Stocks,3.0
237,31.0,O,3,469577.1980318924,Salaried,685.9651679688063,10000.0,0.10035419173239318,157511.31319398616,None,2.0
238,32.0,M,2,924363.1533847543,Business,695.0,10000.0,0.3092041325734401,183830.32425861096,Stocks,2.0
239,52.0,M,2,641061.5481928911,Salaried,755.0,10000.0,0.05,554671.6556005115,None,4.0
240,53.0,F,3,2492285.958047638,Business,601.0,10000.0,0.05,209819.50278014128,None,2.0
241,48.0,F,2,924327.7034144958,Salaried,815.0,10000.0,0.43687798890579976,218214.11330244044,Stocks,1.0
242,33.0,F,2,1818967.778892572,Business,776.0750745437222,10000.0,0.35276111235620183,21860.407210997633,Insurance,1.0
243,54.0,O,3,1512878.668194751,Salaried,798.1730364917506,10000.0,0.1135108448970146,336445.2489644622,MF_Stocks,3.0
244,35.0,M,3,2447638.714182827,Salaried,738.0,10000.0,0.3646947171550135,771058.9100774932,Stocks,2.0
245,54.0,M,2,2396861.490273877,Salaried,759.0,10000.0,0.2072839440429969,1110289.9932608174,None,2.0
246,35.0,F,2,1867168.6563973385,Business,709.5899247312229,10000.0,0.14234960409171935,861199.0231460701,MF_Stocks,0.0
247,28.0,M,1,483377.21376244276,Salaried,614.0,10000.0,0.5,7660.379794269857,None,0.0
248,38.44656432096418,F,3,1043071.4121116285,Business,780.397980184038,10000.0,0.5,32503.705543918706,Stocks,3.0
249,28.0,M,1,834681.1686859664,Salaried,754.0,10000.0,0.2410243418348693,33845.46656349165,MF_Stocks,0.0
250,35.0,F,2,742961.0528872114,Self-employed,689.0,10000.0,0.25069866360836607,68974.11610558002,MF,0.0
251,39.0,F,3,1316933.6249605538,Business,686.0,10000.0,0.5,541581.3749197032,Stocks,4.0
252,32.0,M,2,862500.8315605365,Salaried,820.0,10000.0,0.3243539169586231,466158.23701495165,Insurance,3.0
253,32.0,M,3,553480.4246706717,Salaried,808.2845743729092,10000.0,0.21562680165530138,13185.922549642428,MF,3.0
254,50.0,F,3,2151201.861283196,Salaried,850.0,10000.0,0.25329342374016206,414904.2357482151,Stocks,0.0
255,38.0,F,3,3099658.829874565,Self-employed,643.1422879834718,10000.0,0.387602153574535,2000000.0,Stocks,0.0
256,46.0,M,1,681292.2157306236,Salaried,850.0,10000.0,0.4721877778847783,261869.2382129213,None,0.0
257,56.0,O,2,691574.7376502804,Self-employed,697.0,10000.0,0.1571669555438486,114840.03471920414,MF_Stocks,4.0
258,36.0,F,2,737978.5753830337,Self-employed,779.0,10000.0,0.28178017058010074,106624.83591991002,MF_Stocks,3.0
259,41.0,M,2,1135724.8863070146,Self-employed,738.0,10000.0,0.5,162544.27973779547,Stocks,1.0
260,29.0,F,2,1518788.0365850367,Salaried,738.0,10000.0,0.24249517064762216,495898.8356104037,MF_Stocks,1.0
261,36.0,F,2,915843.3943381605,Salaried,753.4573767767428,10000.0,0.25981822832846724,262339.1020087638,MF,0.0
262,34.0,M,1,1879269.9908855227,Salaried,850.0,80750.59488039272,0.3130959392586742,114224.38875077074,Insurance,3.0
263,37.0,M,2,800196.0943527542,Salaried,808.0,10000.0,0.4213181412494654,69824.86563025632,MF,1.0
264,38.0,F,1,1001158.1132407592,Salaried,611.0,17941.03848708003,0.36908760481854885,83211.42685999499,Insurance,1.0
265,36.0,F,2,1060557.1829763642,Self-employed,782.416775257193,10000.0,0.2836765391091809,599691.2045159693,MF_Stocks,0.0
266,41.0,F,2,1758300.24135007,Salaried,693.0,10000.0,0.28237892291514444,97980.222156655,MF_Stocks,3.0
267,35.0,F,2,674867.4552954839,Self-employed,755.589057666922,10000.0,0.5,49669.370991291406,Stocks,3.0
268,40.0,F,1,3134369.3658715277,Business,579.0,56281.63237830069,0.26331801334257204,2000000.0,Insurance,3.0
269,41.0,M,2,605069.1907449317,Self-employed,850.0,10000.0,0.27438841935351244,95886.96859617124,MF,1.0
270,44.0,M,1,878482.6497495278,Self-employed,568.1369897888992,10000.0,0.253883706463832,193460.47878720614,None,1.0
271,46.0,M,1,869350.4286875727,Self-employed,572.4451166418437,10000.0,0.05,42648.99279695508,Stocks,2.0
272,56.0,F,1,710422.4611745882,Salaried,717.0,10000.0,0.3290033449952237,34672.08740669905,MF,1.0
273,38.0,F,2,409107.8034674505,Salaried,811.2079923151068,10000.0,0.22837846921376598,1026817.7462118652,MF_Stocks,0.0
274,32.0,F,2,725118.7537971582,Self-employed,633.437984980187,10000.0,0.5,146532.2177404832,Stocks,1.0
275,28.0,O,2,6000000.0,Salaried,715.0,10000.0,0.24613117111878732,318837.5478943371,MF_Stocks,0.0
276,49.0,F,2,3607717.0037648333,Salaried,846.0,10000.0,0.20136157825910356,418261.99595982506,Insurance,2.0
277,33.0,M,3,2857497.642636216,Business,822.7547353293517,10000.0,0.1710295072371952,552018.0225348095,MF,0.0
278,54.0,M,2,1021086.4093724869,Business,557.2920958060234,10000.0,0.27957691485864733,165032.05269485366,Insurance,2.0
279,51.0,M,3,1534376.5676673003,Business,634.0,18135.812126395842,0.1277146662168774,568824.0511695767,MF_Stocks,1.0
280,29.0,M,1,1729337.7900746579,Salaried,830.002029103845,58205.65911261862,0.40043364922400043,2000000.0,None,3.0
281,62.0,F,3,2186698.6508944985,Self-employed,710.0,10000.0,0.24286438714958442,123824.31138482846,MF,1.0
282,38.0,F,2,2474473.81842123,Salaried,663.7081564252767,14558.97412164408,0.3610352877905225,176531.20832000757,Stocks,2.0
283,28.0,M,3,1357104.580957485,Salaried,697.3739663715628,56976.91867345627,0.2969419703505588,941946.2104852602,Insurance,1.0
284,43.0,M,2,3780690.736968805,Salaried,740.9401427067368,10000.0,0.5,142385.5874915011,Stocks,0.0
285,39.0,F,2,2577732.1570335203,Salaried,803.0,22827.83623830786,0.5,887685.1344916513,MF_Stocks,3.0
286,51.0,F,3,300000.0,Business,635.0,10000.0,0.07027773596902187,120472.16084316281,None,1.0
287,37.0,F,1,2057061.1801308012,Salaried,662.721553559258,80737.31643737998,0.2518831780057842,294819.237549984,Insurance,4.0
288,44.0,M,2,1937661.425444849,Self-employed,668.2178675744166,10000.0,0.21198444517499387,24925.203146699703,None,1.0
289,36.0,F,2,1791216.9084752398,Business,671.1173699657209,10000.0,0.34027380170000887,49627.24138169158,MF_Stocks,1.0
290,40.0,M,1,602349.0574739546,Salaried,783.0,10000.0,0.34752652268229955,300355.9505388955,None,1.0
291,45.0,M,2,851834.224495235,Salaried,589.0,18606.33298698327,0.19589060818698148,56874.79680619039,MF_Stocks,0.0
292,47.0,M,2,711577.2977956565,Self-employed,662.0,10000.0,0.3772693689061333,158123.35374645056,None,3.0
293,38.0,F,1,1191484.9518947827,Business,597.083765836836,15239.417747874826,0.19753627577338165,41670.58267003487,MF,0.0
294,32.0,F,1,2636214.107380097,Salaried,754.0,41659.86138387652,0.07594420981829998,277751.81087539735,Insurance,0.0
295,46.0,M,2,945557.6325306349,Salaried,609.0,65273.775645962916,0.2882709358170125,195818.0100834436,MF_Stocks,0.0
296,33.0,F,2,1589629.0633663046,Self-employed,738.0,10000.0,0.23084175475836927,385774.2254322897,None,0.0
297,49.0,F,2,688921.756150537,Business,761.0,10000.0,0.30129556746062613,76846.39780248958,MF_Stocks,0.0
298,50.0,M,2,5001753.728380592,Salaried,710.2529398482127,67039.57970626955,0.4535971753261892,337587.30393408064,Insurance,2.0
299,35.0,F,1,799883.8757736869,Salaried,543.4818440289672,10000.0,0.42466652915927583,337468.7625647331,Insurance,1.0
300,32.0,F,1,782000.0456251756,Self-employed,718.0,10000.0,0.27929575556532316,411561.66987312,Stocks,3.0
301,34.0,M,2,1344969.1909944226,Business,659.8442977331913,10000.0,0.10271177657295873,510.0140261322506,Insurance,2.0
302,39.0,M,3,1793233.6709879423,Self-employed,794.0,44991.287080446746,0.5,2000000.0,None,2.0
303,49.0,M,3,1740500.2959480525,Self-employed,850.0,10000.0,0.20715922239866,7794.500775872675,None,1.0
304,48.0,O,2,2796344.2959090597,Salaried,850.0,10000.0,0.20206156985666343,331991.7136142857,Insurance,3.0
305,31.0,O,2,1033947.0583027372,Salaried,688.0666779651531,10000.0,0.22296670744755043,109191.94775308618,None,1.0
306,35.0,M,1,2556997.4867672008,Salaried,656.0,17809.823889180592,0.13795508565329448,266580.9624239718,Insurance,3.0
307,46.0,M,2,1107889.60816311,Salaried,790.0,21791.953170207846,0.5,190617.42618590037,Insurance,2.0
308,44.0,M,2,2056147.0005864082,Self-employed,627.0,10000.0,0.159637739792046,533912.3431084559,MF,2.0
309,41.0,F,2,2446801.760448647,Self-employed,693.0,10000.0,0.22378509023631404,421550.7338206375,None,1.0
310,37.0,F,2,1667933.267333347,Self-employed,808.0,10000.0,0.4686528573417844,318187.56667841855,MF_Stocks,1.0
311,44.0,M,2,1804231.8962975044,Self-employed,766.1758926680269,17168.03556082952,0.06309481430290177,75978.93323046077,MF_Stocks,0.0
312,33.0,O,2,837954.7445622328,Salaried,689.0,10000.0,0.46267429650843134,501817.7795979417,MF_Stocks,0.0
313,33.0,F,2,1962876.02447998,Salaried,717.0,10000.0,0.3523517969839994,745923.8619693707,MF_Stocks,1.0
314,32.0,F,1,1338293.2549512782,Salaried,799.7203180048582,10000.0,0.2243701073778524,287300.31030316796,MF,1.0
315,52.0,F,2,1256648.9664439943,Self-employed,730.0,10000.0,0.400548827882638,372147.0482355569,None,1.0
316,47.0,F,2,3609857.213880932,Business,627.0,38271.71827899387,0.17653060745277122,849450.5523403356,MF,2.0
317,28.0,F,2,985845.9658861873,Business,751.0,10000.0,0.44336430560351403,1471154.18535817,MF_Stocks,3.0
318,45.0,F,2,690514.2086789394,Salaried,685.5732201322276,10000.0,0.28237408591107993,125697.08644917278,None,3.0
319,36.0,M,2,1892067.4462860073,Self-employed,705.0,10000.0,0.26146230191365805,128235.09797713629,None,0.0
320,36.0,M,1,2624273.884471533,Salaried,653.0,10000.0,0.36009869221135,396687.9098100687,Insurance,2.0
321,29.0,F,3,3321262.982534646,Salaried,654.0,10000.0,0.42818200112044996,263789.0840289593,Insurance,1.0
322,35.0,F,2,2257948.777752692,Self-employed,614.7023767209763,10000.0,0.18980071231736242,202112.47069992934,Stocks,1.0
323,52.0,M,1,1949036.852703304,Self-employed,691.0,10000.0,0.05,79419.68828581202,MF_Stocks,4.0
324,43.0,F,1,3685879.8808686687,Salaried,636.0,10000.0,0.49346893585964136,225840.09623267574,MF_Stocks,2.0
325,30.0,F,3,806016.8119408687,Business,776.0,10000.0,0.5,119658.17296197108,None,1.0
326,39.0,M,3,440876.27997352113,Business,707.7869426187982,10000.0,0.25404425252550544,182854.98167469408,None,2.0
327,47.0,M,2,489071.0186765199,Salaried,790.4819242641034,10000.0,0.29714018562702504,65783.98580853749,None,1.0
328,43.0,M,2,1311889.0257820408,Business,751.0,13930.052779989144,0.5,359200.1839065069,Insurance,2.0
329,42.0,O,3,503558.05019117636,Salaried,716.0,10000.0,0.2003386166139877,9825.82808761057,Insurance,2.0
330,32.0,F,2,1112525.2549690974,Self-employed,777.0,10000.0,0.3816023397206789,832911.8501953786,MF_Stocks,2.0
331,47.0,M,1,1018310.3802400738,Salaried,614.0,20802.06798364251,0.32744504945891545,253505.75938661883,Insurance,0.0
332,48.0,M,3,2282980.868558249,Business,742.0,10000.0,0.18628940830908122,160299.6818002194,MF,1.0
333,32.0,M,2,876572.7302828705,Salaried,724.0415031640714,51116.74332803151,0.5,192755.400400561,Stocks,3.0
334,33.0,M,3,711786.2032216559,Business,795.0,10000.0,0.1743975343991946,444149.31602918805,Stocks,2.0
335,55.0,M,2,2723755.9937878237,Salaried,784.8247886583616,43744.70911873694,0.5,2674.283804387469,None,4.0
336,40.0,M,1,875071.2479439529,Self-employed,725.717361903922,10775.009282694118,0.3779082278762819,25477.596938188053,MF,0.0
337,41.0,F,1,1015179.365807683,Salaried,558.3859623842811,10000.0,0.16941101542117096,183344.32473885117,Insurance,4.0
338,55.0,M,2,6000000.0,Business,827.0,59436.6407932795,0.5,402684.71943170193,Insurance,2.0
339,34.0,F,3,2933327.722747965,Self-employed,565.9148706159491,17108.947219865546,0.5,851728.4187613898,None,2.0
340,31.0,F,2,2090010.3338628868,Salaried,850.0,10000.0,0.05,22557.203939200102,MF,4.0
341,52.0,M,1,3284882.86317805,Salaried,840.2162479794799,23476.33582590364,0.28517443663604813,2000000.0,None,2.0
342,28.0,F,1,2464334.634076184,Self-employed,650.0,10000.0,0.05,17807.140977840027,Insurance,1.0
343,34.0,O,1,3188526.3568816357,Salaried,595.0,10000.0,0.15123108426125548,420257.0987814709,None,0.0
344,42.0,M,2,2235485.249473813,Business,726.0,10000.0,0.34653104007283303,290169.7981705729,None,4.0
345,47.0,F,3,4455825.019533268,Salaried,830.4479834744845,10000.0,0.068333076377372,524310.083972823,Insurance,1.0
346,56.0,F,3,2064204.1461342324,Salaried,756.0,10000.0,0.09108983843064522,705020.4488945601,None,2.0
347,37.0,M,1,1408189.9939478643,Salaried,701.0,21636.59394709818,0.30889447695348576,442342.89880446304,MF_Stocks,0.0
348,47.0,M,1,1243756.9239297882,Salaried,770.82181514354,10000.0,0.5,896724.6347344675,Insurance,1.0
349,30.0,F,1,2362841.959629701,Business,657.5719694804175,15344.482374640851,0.2870747047629297,465647.77852179453,Stocks,2.0
350,36.0,M,2,1049774.9434207368,Salaried,798.5597021900714,10000.0,0.16377238542702946,140951.7577854466,None,1.0
351,35.0,F,2,607787.8903561825,Salaried,822.5572761258001,10000.0,0.2613325154074238,311050.80499180563,Stocks,1.0
352,31.0,F,3,929547.6503091272,Salaried,850.0,10000.0,0.09680858800989038,97272.76350776434,MF_Stocks,4.0
353,51.0,F,2,463218.1958851859,Salaried,709.3838610277988,10000.0,0.5,150447.10744897547,MF,1.0
354,29.0,F,2,1027761.8729583201,Business,850.0,22398.69961000179,0.29648857401609896,75556.67070075168,Insurance,4.0
355,42.0,M,2,363065.2039799542,Salaried,850.0,10000.0,0.33105672836801514,148137.2465070845,None,4.0
356,47.0,F,2,815072.6794321972,Self-employed,700.0,10000.0,0.5,21088.33224513384,MF_Stocks,3.0
357,49.0,M,2,2064537.6791797245,Self-employed,694.2305986107827,10000.0,0.2264294840589422,150345.11064298783,MF_Stocks,0.0
358,31.0,F,3,1117791.7150446489,Salaried,653.741723139963,10000.0,0.2569267709860383,57838.15055741983,Insurance,1.0
359,37.0,M,2,2123968.4530503135,Salaried,692.0,10000.0,0.14026993952309202,28078.4912134669,None,1.0
360,32.0,M,2,942409.9285165626,Business,722.0,10000.0,0.05423098723657447,39193.14188592743,MF,1.0
361,37.0,M,2,1360835.3347838167,Salaried,806.0,10000.0,0.21450570655428886,173858.33022557906,MF_Stocks,3.0
362,50.0,M,1,845217.3865307757,Salaried,707.0,10000.0,0.1980595221048349,105682.20463172114,Insurance,0.0
363,40.0,M,2,1330918.7172830808,Salaried,692.0,10000.0,0.2131286289872675,807309.8797580394,MF,2.0
364,33.0,F,3,1546592.0026903544,Salaried,711.0,10000.0,0.3894616980507008,108067.63457108938,MF,2.0
365,45.0,M,2,2001976.5213672314,Self-employed,774.0,10000.0,0.264602861608584,794705.9599668743,None,3.0
366,58.0,M,1,1784547.9604089733,Salaried,602.5733306462752,10000.0,0.294508237410672,189802.80431939993,None,2.0
367,44.0,F,1,6000000.0,Salaried,709.0621876867061,19915.819314240394,0.17213625583461284,136290.87272774393,None,1.0
368,33.0,F,1,2871589.4135747133,Salaried,802.0,10000.0,0.22636358668765186,1600811.9392473074,None,2.0
369,34.0,F,2,358052.02959053096,Self-employed,688.0033528351308,10000.0,0.3048305580590171,183083.06148697474,Stocks,1.0
370,37.0,F,2,653532.1959896961,Salaried,745.3329406428484,10000.0,0.3577017164859477,5232.04504283902,Insurance,0.0
371,46.0,M,1,2264424.1168672275,Salaried,697.0,10000.0,0.5,242082.36999714523,Insurance,1.0
372,57.0,F,2,585180.5677453282,Self-employed,756.0473835282116,10000.0,0.42126314506688534,632837.5628696489,MF_Stocks,3.0
373,52.0,M,3,491128.94837109075,Salaried,712.0,10000.0,0.25255900403924836,4319.6856857400935,None,1.0
374,41.0,M,2,2002312.1669154954,Self-employed,720.0,10000.0,0.41989336269028976,367304.9912606438,Stocks,0.0
375,39.0,O,1,1397622.661906919,Salaried,492.0384540399006,62921.024918870506,0.45735446166934474,266073.15646486083,Insurance,0.0
376,49.04315430199575,M,1,1970470.2334596068,Salaried,663.0,10000.0,0.37322342841712064,312201.24488242686,MF_Stocks,1.0
377,45.0,O,3,2144293.6230911943,Business,661.0,30649.471680279392,0.29771818003111555,407349.2078522996,Insurance,3.0
378,45.0,M,2,571210.087399142,Self-employed,798.3474648052072,10000.0,0.3142372346962893,542388.3501038951,Stocks,0.0
379,33.0,F,2,1048034.2911972062,Salaried,696.3094672842223,10000.0,0.49245505266680517,51023.867317770564,Insurance,0.0
380,45.0,M,2,2746798.827073372,Business,648.0,19412.79676722582,0.4635325989304921,133772.01278848536,Insurance,4.0
381,29.0,M,2,1009477.9072166383,Business,765.9974038948328,10000.0,0.2026782519851082,66894.33917506579,Insurance,3.0
382,43.0,M,2,601077.1871198735,Salaried,649.0,10000.0,0.4277005216690957,369140.8511401982,MF_Stocks,0.0
383,35.0,M,2,828795.8675075568,Salaried,850.0,10000.0,0.33311579974117556,10998.136259961806,None,0.0
384,49.0,O,2,3389792.166857574,Salaried,819.9658801411701,10000.0,0.333176907927238,28820.60286282654,None,1.0
385,32.0,M,1,1249239.3868440278,Salaried,686.0,10000.0,0.17413132067977122,276859.1052790015,Insurance,0.0
386,38.0,O,1,1139447.3574451837,Business,827.0,10000.0,0.1806256799740858,539119.3140213054,Insurance,1.0
387,39.0,F,3,2708197.5772353276,Salaried,850.0,10000.0,0.4858326149115003,77862.87617537567,None,1.0
388,29.0,F,2,1952509.1453621597,Business,746.0,10000.0,0.34828149132509884,69523.63507440203,MF_Stocks,2.0
389,39.0,F,2,856083.8267580145,Self-employed,650.0,10000.0,0.36934205245775126,286962.66202040395,None,1.0
390,46.0,M,1,1537947.217479959,Self-employed,628.0,45374.33083399689,0.4962692327344327,43152.33097691538,Insurance,2.0
391,29.0,M,3,599752.8461115638,Salaried,744.0,10000.0,0.05,166507.87697488553,Insurance,0.0
392,43.0,M,2,1077989.087634799,Self-employed,656.87958428236,10000.0,0.18046487282334953,27308.481188875958,Stocks,2.0
393,34.0,F,2,548320.8600815343,Salaried,579.0,10000.0,0.5,339275.935982279,Insurance,0.0
394,41.0,F,3,774412.256037223,Self-employed,704.0,10000.0,0.2196262632810945,173662.75209513213,None,3.0
395,47.0,M,3,899605.6617704645,Salaried,738.0,10000.0,0.20552643552829852,6466.730476997624,MF_Stocks,1.0
396,33.0,F,3,1416607.8201504084,Salaried,657.2803737067412,10000.0,0.25234719277164286,305834.6838211926,None,0.0
397,32.0,M,3,2753283.156407939,Salaried,666.0,10000.0,0.4882708239753946,62007.979169925784,Insurance,2.0
398,33.0,M,1,2454362.2891450464,Business,538.5540753045016,10000.0,0.24865678690176285,335601.6061131354,Insurance,0.0
399,30.0,F,2,1191651.7470249082,Salaried,684.9912421645816,10000.0,0.5,52521.188951818316,MF,1.0
400,58.0,M,1,1502851.1638763312,Self-employed,850.0,14469.360736587092,0.24635017473641052,555717.846943596,MF,0.0
401,37.0,F,1,475846.4203786447,Salaried,757.0,10000.0,0.272927192604656,113632.4313074119,Stocks,1.0
402,46.0,F,3,848216.3145053225,Salaried,588.0,10000.0,0.14450733613373853,58105.96160245487,None,0.0
403,31.0,F,3,752348.3039267634,Salaried,660.0,10000.0,0.5,212533.93510997342,Stocks,2.0
404,35.0,F,2,760473.2283214211,Self-employed,697.0,10000.0,0.5,33884.168480759436,MF_Stocks,0.0
405,34.0,O,3,1440157.8750876638,Self-employed,813.0,10000.0,0.5,656175.5284422215,Stocks,3.0
406,39.0,M,2,3613171.2123494693,Salaried,710.7840097854411,10000.0,0.3419242447516487,591225.6435871497,None,3.0
407,54.0,F,1,2622034.5366294123,Salaried,632.0,10000.0,0.05,600823.9302475185,MF_Stocks,1.0
408,44.0,M,3,625734.2422975838,Salaried,710.7303218603101,10000.0,0.08944564140360806,48208.06081551847,None,0.0
409,38.0,M,2,759655.3524160968,Self-employed,823.0,10000.0,0.34473170568815076,42881.43254482109,None,3.0
410,39.0,M,3,1266046.655630215,Self-employed,801.1111191686421,10000.0,0.4588727825108087,68728.14008944063,MF_Stocks,2.0
411,58.27912438778497,F,3,1058058.3114523448,Self-employed,850.0,17975.908067654756,0.5,286727.3558310483,MF,3.0
412,28.0,M,2,3328399.1461145915,Salaried,777.0,20779.391558923173,0.2848902961038105,115050.47375373256,Insurance,3.0
