symbol,company_name,sector,market_cap,market_cap_class,current_price,beta,volatility_30d,volatility_90d,open,high,low,close,volume,return_1m,return_3m,return_6m,return_1y,return_3y,dividend_yield,risk_bucket,last_updated,ticker,ticker_yf
HAPPSTMNDS.NS,Happiest Minds Technologies Limited,IT,73759850496,Small Cap,490.5,0.118,17.32,19.48,490.5,492.9,488.95,490.5,48133,-2.33,-14.19,-25.82,-33.8,-45.39,127.0,Medium,2025-12-15 11:27:58,HAPPSTMNDS,HAPPSTMNDS.NS
KIRLOSENG.NS,Kirloskar Oil Engines Limited,Others,166259130368,Small Cap,1144.0,0.623,50.38,40.61,1144.6,1163.0,1136.6,1144.0,71992,3.07,22.85,33.62,0.76,188.09,57.0,Medium,2025-12-15 11:27:58,KIRLOSENG,KIRLOSENG.NS
ABLBL.NS,,Others,155003797504,Small Cap,127.45,1.0,29.18,33.1,127.66,129.95,127.44,127.45,391943,-8.01,-12.39,-20.76,-20.76,-20.76,0.0,Low,2025-12-15 11:27:59,ABLBL,ABLBL.NS
JUBLPHARMA.NS,Jubilant Pharmova Limited,Pharma,171362926592,Small Cap,1082.7,0.739,27.72,27.72,1078.0,1085.7,1073.5,1082.7,19904,-6.58,-3.36,-2.95,-3.33,235.45,46.0,Medium,2025-12-15 11:28:00,JUBLPHARMA,JUBLPHARMA.NS
VENTIVE.NS,,Others,165534285824,Small Cap,708.8,1.0,23.64,29.39,709.25,716.0,706.8,708.8,7999,-5.9,-7.32,-0.49,-1.19,-1.19,0.0,Low,2025-12-15 11:28:01,VENTIVE,VENTIVE.NS
SONATSOFTW.NS,Sonata Software Limited,IT,97278705664,Small Cap,349.75,0.35,29.73,37.77,350.0,350.1,346.75,349.75,116450,-5.39,-7.35,-15.13,-47.3,-25.27,197.0,Medium,2025-12-15 11:28:01,SONATSOFTW,SONATSOFTW.NS
BATAINDIA.NS,Bata India Limited,Retail,123174363136,Small Cap,958.35,0.219,19.34,29.56,967.0,968.95,955.55,959.05,21312,-5.48,-24.72,-20.69,-32.41,-37.61,198.0,Low,2025-12-15 11:28:02,BATAINDIA,BATAINDIA.NS
CEATLTD.NS,CEAT Limited,Automobile,150445015040,Small Cap,3724.8,0.619,20.26,34.59,3750.0,3767.2,3704.0,3724.8,33904,-7.34,8.09,4.62,18.02,98.44,80.0,Medium,2025-12-15 11:28:03,CEATLTD,CEATLTD.NS
SJVN.NS,SJVN Limited,Energy,283377532928,Mid Cap,72.11,0.323,22.01,22.48,72.46,72.79,72.03,72.11,1129028,-13.52,-23.41,-25.8,-38.15,109.13,202.0,Medium,2025-12-15 11:28:04,SJVN,SJVN.NS
GODREJIND.NS,Godrej Industries Limited,Others,341654831104,Mid Cap,1014.4,0.265,21.72,27.8,1011.4,1019.5,1008.4,1014.4,10978,-5.64,-16.97,-23.09,-5.67,111.42,0.0,Medium,2025-12-15 11:28:05,GODREJIND,GODREJIND.NS
PETRONET.NS,Petronet LNG Limited,Energy,403789479936,Mid Cap,269.0,0.232,19.59,20.49,268.95,269.0,265.6,269.0,721940,-2.55,-1.21,-6.19,-18.75,33.46,372.0,Low,2025-12-15 11:28:05,PETRONET,PETRONET.NS
BBTC.NS,The Bombay Burmah Trading Corporation Limited,Others,130766987264,Small Cap,1868.5,0.547,40.8,32.71,1877.0,1878.9,1845.9,1868.5,9730,1.39,-3.64,-4.49,-19.54,97.07,97.0,Medium,2025-12-15 11:28:06,BBTC,BBTC.NS
METROPOLIS.NS,Metropolis Healthcare Limited,Pharma,99036037120,Small Cap,1910.0,-0.088,15.94,23.49,1905.0,1924.0,1895.0,1910.0,8345,-3.65,-5.6,11.77,-13.88,47.02,21.0,Medium,2025-12-15 11:28:07,METROPOLIS,METROPOLIS.NS
TITAGARH.NS,Titagarh Rail Systems Limited,IT,104749252608,Small Cap,777.8,0.76,24.02,28.65,777.0,779.85,769.05,777.8,163141,-11.6,-17.15,-12.02,-41.67,121.05,13.0,Medium,2025-12-15 11:28:08,TITAGARH,TITAGARH.NS
GRANULES.NS,Granules India Limited,Pharma,138673045504,Small Cap,571.45,-0.1,26.52,26.91,576.95,577.75,569.4,571.45,266934,1.74,5.86,15.07,-2.73,104.81,26.0,Medium,2025-12-15 11:28:09,GRANULES,GRANULES.NS
PGHH.NS,Procter & Gamble Hygiene and Health Care Limited,FMCG,413192716288,Mid Cap,12729.0,0.177,13.84,16.76,12800.0,12800.0,12671.0,12729.0,944,-1.74,-4.79,-4.27,-18.4,-2.63,102.0,Low,2025-12-15 11:28:10,PGHH,PGHH.NS
ONESOURCE.NS,,Others,186991116288,Small Cap,1631.7,1.0,31.91,24.59,1618.9,1634.7,1609.5,1631.7,19368,-8.75,-11.35,-24.81,20.98,20.98,0.0,Medium,2025-12-15 11:28:10,ONESOURCE,ONESOURCE.NS
BAYERCROP.NS,Bayer CropScience Limited,Chemicals,197664325632,Small Cap,4398.2,0.345,19.46,22.72,4424.8,4434.0,4392.0,4398.2,3962,-3.51,-14.03,-20.17,-27.86,11.81,284.0,Low,2025-12-15 11:28:11,BAYERCROP,BAYERCROP.NS
COHANCE.NS,,Others,204826460160,Small Cap,535.4,0.524,31.37,38.89,535.8,538.0,533.95,535.4,150086,-12.44,-45.67,-46.11,-48.9,-48.9,0.0,Medium,2025-12-15 11:28:12,COHANCE,COHANCE.NS
ALOKINDS.NS,Alok Industries Limited,Textiles,80185245696,Small Cap,16.14,-0.039,18.03,22.93,16.15,16.18,16.07,16.14,575688,-6.71,-14.24,-18.15,-28.55,20.0,0.0,High,2025-12-15 11:28:13,ALOKINDS,ALOKINDS.NS
MAHSCOOTER.NS,Maharashtra Scooters Ltd.,Automobile,161910439936,Small Cap,14159.0,-0.221,32.25,30.23,14140.0,14284.0,13972.0,14159.0,1279,-7.15,-20.44,-5.2,51.61,187.1,134.0,Medium,2025-12-15 11:28:14,MAHSCOOTER,MAHSCOOTER.NS
AIIL.NS,Authum Investment & Infrastructure Limited,Others,442613235712,Mid Cap,2601.8,-0.857,30.15,30.43,2615.2,2617.3,2570.1,2601.8,24133,-6.54,-20.6,4.77,40.93,127.43,4.0,Medium,2025-12-15 11:28:14,AIIL,AIIL.NS
DBREALTY.NS,Valor Estate Limited,Infrastructure,64305520640,Small Cap,119.26,-1.154,36.65,34.51,119.0,120.0,117.95,119.26,388399,-15.54,-28.83,-46.66,-31.82,44.91,0.0,Medium,2025-12-15 11:28:15,DBREALTY,DBREALTY.NS
GUJGASLTD.NS,Gujarat Gas Limited,Energy,271775219712,Mid Cap,394.3,0.087,16.55,18.44,395.1,396.25,389.4,394.3,123906,-3.78,-9.13,-16.46,-22.92,-18.74,147.0,Medium,2025-12-15 11:28:16,GUJGASLTD,GUJGASLTD.NS
LTFOODS.NS,LT Foods Limited,FMCG,132398014464,Small Cap,380.85,0.346,21.9,27.54,380.5,382.05,378.25,380.85,105189,-7.71,-17.01,-15.2,-10.36,89.54,79.0,Medium,2025-12-15 11:28:17,LTFOODS,LTFOODS.NS
ICICIPRULI.NS,ICICI Prudential Life Insurance Company Limited,Financial Services,935919616000,Mid Cap,646.85,0.516,19.23,16.64,650.0,650.05,639.35,646.85,735706,2.58,7.15,1.02,-6.39,39.28,13.0,Low,2025-12-15 11:28:18,ICICIPRULI,ICICIPRULI.NS
SYRMA.NS,Syrma SGS Technology Limited,Others,141607288832,Small Cap,734.95,-0.159,40.55,41.14,738.05,746.4,733.9,734.95,303929,-18.62,-9.95,39.19,22.76,88.71,20.0,Medium,2025-12-15 11:28:18,SYRMA,SYRMA.NS
GICRE.NS,General Insurance Corporation of India,Others,668250931200,Mid Cap,380.9,0.383,17.49,19.21,383.35,383.35,377.5,380.9,122803,-3.59,3.03,3.16,-9.07,124.74,262.0,Medium,2025-12-15 11:28:19,GICRE,GICRE.NS
JYOTHYLAB.NS,Jyothy Labs Limited,FMCG,103627931648,Small Cap,282.2,0.257,14.41,16.52,283.0,283.0,281.1,282.2,35801,-9.64,-13.16,-15.05,-30.62,39.2,124.0,Medium,2025-12-15 11:28:20,JYOTHYLAB,JYOTHYLAB.NS
JPPOWER.NS,Jaiprakash Power Ventures Limited,Energy,124598788096,Small Cap,18.17,0.134,58.11,41.56,18.25,18.27,18.08,18.17,12213897,1.85,-4.77,4.37,-2.89,202.83,0.0,High,2025-12-15 11:28:21,JPPOWER,JPPOWER.NS
ABBOTINDIA.NS,Abbott India Limited,Pharma,592005562368,Mid Cap,27860.0,0.032,18.44,17.56,28100.0,28100.0,27815.0,27860.0,1516,-5.75,-9.93,-11.17,-1.74,33.66,170.0,Low,2025-12-15 11:28:22,ABBOTINDIA,ABBOTINDIA.NS
ASTRAZEN.NS,AstraZeneca Pharma India Limited,Pharma,228063920128,Small Cap,9110.0,0.18,21.07,21.49,9050.0,9179.5,9050.0,9110.0,1321,-0.33,1.12,-10.96,38.13,175.47,35.0,Medium,2025-12-15 11:28:23,ASTRAZEN,ASTRAZEN.NS
ZEEL.NS,Zee Entertainment Enterprises Limited,Media,90067902464,Small Cap,93.77,0.305,27.71,26.01,94.25,95.07,93.49,93.77,2320812,-6.31,-18.81,-30.23,-28.91,-50.52,258.0,High,2025-12-15 11:28:24,ZEEL,ZEEL.NS
LATENTVIEW.NS,Latent View Analytics Limited,Others,101796741120,Small Cap,491.95,0.269,55.33,38.67,495.0,495.9,488.05,491.95,168322,2.7,18.09,21.74,-3.26,45.78,0.0,Medium,2025-12-15 11:28:25,LATENTVIEW,LATENTVIEW.NS
IOB.NS,Indian Overseas Bank,Others,709990481920,Mid Cap,36.87,0.184,21.45,24.23,37.0,37.03,36.66,36.87,1272056,-8.4,-8.08,-2.51,-36.08,50.8,0.0,Medium,2025-12-15 11:28:25,IOB,IOB.NS
UCOBANK.NS,UCO Bank,Banking,363013865472,Mid Cap,28.92,0.696,21.53,22.92,29.04,29.09,28.81,28.94,2091898,-7.48,-3.11,-7.72,-39.7,12.08,134.0,Medium,2025-12-15 11:28:27,UCOBANK,UCOBANK.NS
MEDANTA.NS,Global Health Limited,Pharma,307670482944,Mid Cap,1145.3,-0.342,28.53,28.65,1151.9,1156.9,1138.8,1145.3,38352,-4.73,-13.6,-5.87,1.93,92.75,4.0,Medium,2025-12-15 11:28:27,MEDANTA,MEDANTA.NS
APOLLOTYRE.NS,Apollo Tyres Limited,Automobile,321266843648,Mid Cap,506.9,0.23,25.48,25.7,510.0,510.5,504.0,506.9,150680,-1.38,4.25,15.08,-5.3,34.02,98.0,Low,2025-12-15 11:28:28,APOLLOTYRE,APOLLOTYRE.NS
KPRMILL.NS,K.P.R. Mill Limited,Textiles,331115233280,Mid Cap,968.7,0.179,28.23,31.22,978.0,979.0,964.9,968.7,30525,-10.83,-11.18,-12.2,-4.42,71.22,51.0,Medium,2025-12-15 11:28:29,KPRMILL,KPRMILL.NS
ITI.NS,ITI Limited,IT,292708089856,Mid Cap,303.85,-0.23,35.22,39.13,306.95,306.95,302.4,303.85,86942,-3.91,-5.94,-5.74,-16.86,188.56,0.0,High,2025-12-15 11:28:32,ITI,ITI.NS
AJANTPHARM.NS,Ajanta Pharma Limited,Pharma,330183999488,Mid Cap,2641.9,0.202,20.69,20.67,2650.0,2659.6,2630.2,2641.9,5490,5.51,4.78,2.82,-4.37,113.07,211.0,Low,2025-12-15 11:28:33,AJANTPHARM,AJANTPHARM.NS
GLAXO.NS,GlaxoSmithKline Pharmaceuticals Limited,Pharma,437626601472,Mid Cap,2583.3,-0.013,18.85,23.61,2587.7,2608.9,2581.3,2583.3,8954,3.62,-5.66,-20.61,13.58,108.55,161.0,Medium,2025-12-15 11:28:34,GLAXO,GLAXO.NS
JSWINFRA.NS,JSW Infrastructure Limited,Infrastructure,568429838336,Mid Cap,273.1,1.2,17.88,21.75,275.3,275.3,272.0,273.1,373637,-2.93,-13.27,-10.39,-15.59,27.97,29.0,Medium,2025-12-15 11:28:35,JSWINFRA,JSWINFRA.NS
CENTRALBK.NS,Central Bank of India,Banking,327841775616,Mid Cap,36.22,0.348,22.2,23.36,36.4,36.4,36.03,36.22,1632858,-6.77,-1.44,-3.15,-38.1,35.95,161.0,Medium,2025-12-15 11:28:36,CENTRALBK,CENTRALBK.NS
UTIAMC.NS,UTI Asset Management Company Limited,Others,146264686592,Small Cap,1139.6,0.527,17.84,24.8,1142.3,1146.8,1134.2,1139.6,12852,-2.76,-15.55,-8.29,-13.79,78.34,227.0,Medium,2025-12-15 11:28:37,UTIAMC,UTIAMC.NS
SAMMAANCAP.NS,Sammaan Capital Limited,Others,121450323968,Small Cap,148.72,0.719,48.32,49.15,150.36,153.22,147.4,148.72,16100809,-19.02,9.24,18.25,-8.4,47.71,140.0,High,2025-12-15 11:28:38,SAMMAANCAP,SAMMAANCAP.NS
EIHOTEL.NS,EIH Limited,Hospitality,235011850240,Small Cap,375.8,-0.473,15.47,36.46,378.15,378.25,374.0,375.8,24520,0.36,-6.3,6.38,-10.96,82.15,40.0,Medium,2025-12-15 11:28:39,EIHOTEL,EIHOTEL.NS
AWL.NS,AWL Agri Business Limited,FMCG,320064421888,Mid Cap,247.1,-0.315,20.14,23.59,248.0,251.0,246.2,247.1,469004,-10.13,-5.2,-5.71,-19.63,-43.34,0.0,High,2025-12-15 11:28:40,AWL,AWL.NS
SUMICHEM.NS,Sumitomo Chemical India Limited,Chemicals,226612166656,Small Cap,454.0,-0.013,20.73,26.04,456.0,456.95,452.2,454.0,38775,-2.02,-17.83,-8.54,-14.0,16.27,26.0,Medium,2025-12-15 11:28:41,SUMICHEM,SUMICHEM.NS
SKFINDIA.NS,SKF India Limited,Financial Services,89284960256,Small Cap,1806.0,0.132,19.41,94.18,1815.5,1820.0,1802.5,1806.0,9385,-12.39,-62.34,-60.51,-63.19,-57.78,80.0,Medium,2025-12-15 11:28:42,SKFINDIA,SKFINDIA.NS
TATAINVEST.NS,Tata Investment Corporation Limited,Others,363026055168,Mid Cap,716.9,0.044,23.17,57.27,722.0,722.55,715.0,716.9,103479,-7.53,1.85,8.51,4.38,233.29,37.0,Medium,2025-12-15 11:28:43,TATAINVEST,TATAINVEST.NS
JMFINANCIL.NS,JM Financial Limited,Financial Services,139099045888,Small Cap,145.45,0.198,41.17,45.93,146.2,146.61,144.7,145.45,757443,-2.84,-17.5,3.96,6.87,118.75,287.0,Medium,2025-12-15 11:28:44,JMFINANCIL,JMFINANCIL.NS
APLLTD.NS,Alembic Pharmaceuticals Limited,Others,171501322240,Small Cap,872.5,0.424,28.18,23.37,875.8,878.85,866.0,872.5,19343,-8.05,-10.15,-8.98,-15.66,65.04,125.0,Medium,2025-12-15 11:28:45,APLLTD,APLLTD.NS
FORCEMOT.NS,Force Motors Limited,Automobile,227224633344,Small Cap,17245.0,0.581,28.9,43.78,17415.0,17450.0,17200.0,17245.0,11223,-1.87,-12.61,23.3,163.38,1481.73,23.0,Medium,2025-12-15 11:28:46,FORCEMOT,FORCEMOT.NS
THELEELA.NS,Leela Palaces Hotels & Resorts Limited,Hospitality,131740270592,Small Cap,394.1,1.0,26.72,29.51,394.6,396.75,393.25,394.1,14293,-10.0,-6.08,0.15,0.15,0.15,0.0,Low,2025-12-15 11:28:47,THELEELA,THELEELA.NS
NSLNISP.NS,NMDC Steel Limited,Others,120770265088,Small Cap,41.21,0.083,23.73,49.77,41.61,41.67,41.06,41.21,548427,-3.85,-10.08,7.96,-12.51,-8.93,0.0,Medium,2025-12-15 11:28:47,NSLNISP,NSLNISP.NS
GSPL.NS,Gujarat State Petronet Limited,Energy,162628403200,Small Cap,287.5,0.441,19.32,20.96,289.1,289.55,283.7,287.5,70510,-5.41,-10.04,-11.3,-23.29,0.16,173.0,Medium,2025-12-15 11:28:48,GSPL,GSPL.NS
LTTS.NS,L&T Technology Services Limited,IT,490445176832,Mid Cap,4631.8,0.159,34.06,26.18,4645.1,4676.0,4630.8,4631.8,16565,12.82,9.16,4.84,-13.46,22.87,120.0,Medium,2025-12-15 11:28:50,LTTS,LTTS.NS
POLYMED.NS,Poly Medicure Limited,Pharma,189927407616,Small Cap,1873.8,0.026,40.8,35.69,1894.9,1894.9,1868.0,1873.8,10743,-3.6,-5.65,-13.03,-35.41,93.1,19.0,Medium,2025-12-15 11:28:51,POLYMED,POLYMED.NS
RBLBANK.NS,RBL Bank Limited,Banking,188764225536,Small Cap,305.95,0.708,22.59,29.11,307.6,307.6,302.95,305.95,1537016,-3.39,14.46,40.44,76.84,91.98,33.0,High,2025-12-15 11:28:53,RBLBANK,RBLBANK.NS
UBL.NS,United Breweries Limited,FMCG,431985164288,Mid Cap,1633.8,0.206,13.5,14.99,1648.2,1648.5,1630.0,1633.8,19887,-8.56,-10.43,-18.5,-16.65,14.0,61.0,Low,2025-12-15 11:28:54,UBL,UBL.NS
HFCL.NS,HFCL Limited,Telecom,96087506944,Small Cap,66.63,0.334,29.08,32.48,66.56,67.24,65.7,66.63,4508585,-12.58,-12.86,-18.54,-46.52,3.54,15.0,Medium,2025-12-15 11:28:55,HFCL,HFCL.NS
TTML.NS,Tata Teleservices (Maharashtra) Limited,Telecom,95224528896,Small Cap,48.71,0.382,61.91,39.63,49.04,49.05,48.4,48.71,1416954,-9.28,-17.15,-29.17,-42.96,-20.73,0.0,High,2025-12-15 11:28:56,TTML,TTML.NS
CERA.NS,Cera Sanitaryware Limited,Consumer Durables,67312099328,Small Cap,5220.0,-0.325,17.61,17.5,5269.0,5269.0,5181.0,5220.0,7452,-7.13,-17.66,-25.29,-31.5,-29.02,124.0,Medium,2025-12-15 11:28:57,CERA,CERA.NS
LEMONTREE.NS,Lemon Tree Hotels Limited,Hospitality,127725019136,Small Cap,161.3,-0.195,30.74,31.08,162.89,162.89,160.9,161.3,441515,2.91,-8.45,16.74,9.98,68.11,0.0,Medium,2025-12-15 11:28:58,LEMONTREE,LEMONTREE.NS
NAM-INDIA.NS,Nippon Life India Asset Management Limited,Others,551958544384,Mid Cap,866.45,0.355,31.0,28.68,864.0,867.0,856.95,866.45,135938,0.88,5.05,16.34,14.05,281.08,207.0,Medium,2025-12-15 11:28:59,NAM-INDIA,NAM-INDIA.NS
KIMS.NS,Krishna Institute of Medical Sciences Limited,Pharma,263111360512,Mid Cap,657.55,-0.132,26.6,25.31,660.3,665.9,648.8,657.55,156550,-2.74,-12.9,-3.24,7.53,104.84,0.0,Low,2025-12-15 11:29:00,KIMS,KIMS.NS
VTL.NS,Vardhman Textiles Limited,Textiles,127621545984,Small Cap,441.25,-0.067,24.62,39.58,445.0,446.3,440.4,441.25,28759,-4.13,1.0,-6.53,-14.98,41.07,112.0,Medium,2025-12-15 11:29:01,VTL,VTL.NS
WELSPUNLIV.NS,Welspun Living Limited,Others,129576927232,Small Cap,135.59,-0.466,54.58,44.01,137.35,137.35,135.41,135.59,477219,-1.87,9.15,3.39,-18.98,49.17,124.0,High,2025-12-15 11:29:02,WELSPUNLIV,WELSPUNLIV.NS
UNOMINDA.NS,Uno Minda Limited,Automobile,714865639424,Mid Cap,1239.0,0.253,28.08,30.03,1248.1,1250.8,1234.2,1239.0,98266,-4.68,-6.21,18.06,16.72,124.38,18.0,Medium,2025-12-15 11:29:03,UNOMINDA,UNOMINDA.NS
IDBI.NS,IDBI Bank Limited,Banking,1060832083968,Large Cap,98.66,0.204,28.97,33.48,99.3,99.4,98.45,98.66,3477913,-3.54,5.76,8.96,21.37,89.37,210.0,Medium,2025-12-15 11:29:04,IDBI,IDBI.NS
SCI.NS,The Shipping Corporation of India Limited,Infrastructure,103994286080,Small Cap,223.26,0.325,33.75,35.88,224.66,225.39,222.0,223.26,522579,-13.55,3.37,7.86,-0.15,146.75,425.0,Medium,2025-12-15 11:29:05,SCI,SCI.NS
GODREJAGRO.NS,Godrej Agrovet Limited,FMCG,112778682368,Small Cap,585.5,0.024,33.35,26.29,593.75,593.9,583.3,585.5,34160,0.21,-19.96,-23.06,-22.51,42.37,186.0,Medium,2025-12-15 11:29:06,GODREJAGRO,GODREJAGRO.NS
CENTURYPLY.NS,Century Plyboards (India) Limited,Consumer Durables,185530171392,Small Cap,834.25,0.309,29.86,25.87,847.95,848.4,832.25,834.25,12668,6.05,2.75,11.11,-2.03,50.34,12.0,Low,2025-12-15 11:29:07,CENTURYPLY,CENTURYPLY.NS
NIVABUPA.NS,Niva Bupa Health Insurance Company Limited,Others,137690087424,Small Cap,74.6,1.0,21.75,23.09,75.44,75.5,74.4,74.6,391050,-4.31,-8.85,-6.91,-8.18,-8.18,0.0,Medium,2025-12-15 11:29:08,NIVABUPA,NIVABUPA.NS
IPCALAB.NS,Ipca Laboratories Limited,Pharma,367322234880,Mid Cap,1445.3,0.156,46.36,36.11,1460.3,1464.7,1445.3,1445.3,47533,-1.33,10.2,6.49,-7.25,107.45,27.0,Medium,2025-12-15 11:29:09,IPCALAB,IPCALAB.NS
SAPPHIRE.NS,Sapphire Foods India Limited,Others,75563548672,Small Cap,235.12,-0.091,30.04,30.0,238.5,239.3,233.47,235.12,102666,-6.42,-28.28,-25.98,-27.74,-15.42,0.0,Medium,2025-12-15 11:29:10,SAPPHIRE,SAPPHIRE.NS
JKCEMENT.NS,J.K. Cement Limited,Cement,436179271680,Mid Cap,5645.0,0.347,33.46,30.34,5710.0,5722.5,5641.0,5645.0,10559,0.69,-12.82,-5.35,20.4,79.74,26.0,Medium,2025-12-15 11:29:11,JKCEMENT,JKCEMENT.NS
VIJAYA.NS,Vijaya Diagnostic Centre Limited,Others,100362264576,Small Cap,977.0,-0.128,34.04,25.74,993.45,993.95,975.45,977.0,96874,-6.0,-7.16,3.08,-9.99,156.0,20.0,Medium,2025-12-15 11:29:12,VIJAYA,VIJAYA.NS
J&KBANK.NS,Jammu and Kashmir Bank Limited,Banking,111329542144,Small Cap,101.1,0.321,24.57,24.59,102.18,102.62,100.89,101.1,853145,-6.46,-0.77,0.16,-1.21,84.06,210.0,Medium,2025-12-15 11:29:13,J&KBANK,J&KBANK.NS
SOBHA.NS,Sobha Limited,Infrastructure,152883494912,Small Cap,1430.0,0.344,32.55,29.88,1449.0,1449.0,1421.2,1430.0,37939,-11.65,-10.33,-9.64,-11.82,179.41,21.0,Medium,2025-12-15 11:29:14,SOBHA,SOBHA.NS
RAINBOW.NS,Rainbow Children's Medicare Limited,Pharma,138496131072,Small Cap,1363.3,0.191,18.18,17.76,1380.0,1384.8,1357.0,1363.3,46705,4.21,-6.41,-5.82,-16.91,42.88,22.0,Medium,2025-12-15 11:29:15,RAINBOW,RAINBOW.NS
AGARWALEYE.NS,,Pharma,156978839552,Small Cap,496.5,1.0,26.28,33.63,504.0,504.0,495.0,496.5,40287,-3.91,13.01,25.7,22.34,22.34,0.0,Low,2025-12-15 11:29:16,AGARWALEYE,AGARWALEYE.NS
CHALET.NS,Chalet Hotels Limited,Hospitality,193378041856,Small Cap,884.0,-0.121,24.09,27.05,900.0,901.95,883.0,884.0,21974,1.5,-16.87,-1.44,-12.98,104.29,22.0,Medium,2025-12-15 11:29:17,CHALET,CHALET.NS
CAMPUS.NS,Campus Activewear Limited,Retail,79071248384,Small Cap,258.8,-0.273,24.95,22.08,261.65,262.85,258.6,258.8,67404,-6.11,-5.86,-7.93,-12.12,-14.57,23.0,Medium,2025-12-15 11:29:18,CAMPUS,CAMPUS.NS
ABFRL.NS,Aditya Birla Fashion and Retail Limited,Retail,92577873920,Small Cap,76.12,-0.4,32.08,36.65,77.0,77.66,76.1,76.12,609437,-2.68,-12.18,1.9,-74.99,-62.21,0.0,High,2025-12-15 11:29:18,ABFRL,ABFRL.NS
ENDURANCE.NS,Endurance Technologies Limited,Automobile,364485574656,Mid Cap,2591.2,0.705,35.28,31.68,2638.0,2640.0,2570.0,2591.2,30535,-3.55,-11.33,7.06,13.59,82.74,38.0,Medium,2025-12-15 11:29:20,ENDURANCE,ENDURANCE.NS
GVT&D.NS,GE Vernova T&D India Ltd,Others,765886332928,Mid Cap,2991.2,0.483,39.21,34.77,3050.0,3050.0,2979.4,2991.2,81947,-1.49,2.28,30.29,54.72,1584.12,16.0,Medium,2025-12-15 11:29:20,GVT&D,GVT&D.NS
EMCURE.NS,,Pharma,266433396736,Mid Cap,1405.5,1.0,32.17,30.49,1438.6,1438.6,1401.3,1405.5,29726,0.82,4.2,3.45,2.95,0.69,21.0,Medium,2025-12-15 11:29:21,EMCURE,EMCURE.NS
PTCIL.NS,PTC Industries Limited,Others,268186714112,Mid Cap,17888.0,0.067,20.97,29.85,18150.0,18441.0,17823.0,17888.0,4893,3.26,22.43,20.09,53.2,195.84,0.0,Medium,2025-12-15 11:29:24,PTCIL,PTCIL.NS
AAVAS.NS,Aavas Financiers Limited,Financial Services,121952280576,Small Cap,1540.2,0.362,34.06,27.94,1568.8,1568.8,1534.5,1540.2,47789,-8.86,-7.79,-17.83,-7.98,10.71,0.0,Medium,2025-12-15 11:29:25,AAVAS,AAVAS.NS
HONASA.NS,Honasa Consumer Limited,Others,83310927872,Small Cap,256.05,0.609,31.52,29.0,260.3,260.7,254.5,256.05,303012,-14.32,-14.52,-17.42,-1.75,-46.77,0.0,High,2025-12-15 11:29:26,HONASA,HONASA.NS
BLUEJET.NS,Blue Jet Healthcare Limited,Others,94724833280,Small Cap,545.9,0.392,48.16,41.7,558.55,558.55,543.0,545.9,136243,-6.11,-23.52,-39.95,9.31,48.24,21.0,Medium,2025-12-15 11:29:27,BLUEJET,BLUEJET.NS
NIACL.NS,The New India Assurance Company Limited,Others,276270710784,Mid Cap,167.64,1.062,25.93,26.02,171.91,171.91,166.82,167.64,377806,-7.33,-13.05,-7.57,-18.01,45.47,105.0,Medium,2025-12-15 11:29:28,NIACL,NIACL.NS
CCL.NS,CCL Products (India) Limited,Others,131632570368,Small Cap,987.3,-0.054,48.97,36.24,1018.4,1018.4,985.1,987.3,220582,-6.08,7.67,23.07,28.05,58.18,49.0,Medium,2025-12-15 11:29:29,CCL,CCL.NS
SKFINDUS.NS,,Financial Services,124830859264,Small Cap,2525.0,1.0,,,2550.0,2550.0,2475.0,2525.0,137128,,,,,,0.0,Medium,2025-12-15 11:29:46,SKFINDUS,SKFINDUS.NS
TATAMOTORS.NS,Tata Motors Passenger Vehicles Limited,Automobile,1494474162176,Large Cap,405.85,1.012,22.52,71.44,348.0,349.35,344.75,347.45,7241621,-11.18,-51.26,-49.4,-56.15,-31.82,1.48,Medium,2025-12-15 11:29:47,TATAMOTORS,TATAMOTORS.NS
SANOFI.NS,Sanofi India Limited,Pharma,97193164800,Small Cap,4219.4,0.038,13.86,14.93,4259.8,4259.8,4205.0,4219.4,6057,-8.56,-14.93,-30.02,-29.53,-34.59,453.0,Medium,2025-12-15 11:29:48,SANOFI,SANOFI.NS
MOIL.NS,MOIL Limited,Metals,68574519296,Small Cap,337.0,0.495,31.54,31.46,329.1,339.35,328.1,337.0,610866,-4.96,-4.27,-7.9,-6.89,126.62,104.0,Medium,2025-12-15 11:29:48,MOIL,MOIL.NS
HEIDELBERG.NS,HeidelbergCement India Limited,Cement,39547162624,Small Cap,174.5,0.236,18.88,18.46,175.4,175.41,173.3,174.5,15898,-5.55,-17.14,-8.33,-19.95,12.85,399.0,Low,2025-12-15 11:29:52,HEIDELBERG,HEIDELBERG.NS
BIRLAMONEY.NS,Aditya Birla Money Limited,Cement,8418175488,Small Cap,148.97,-0.324,15.5,25.32,149.78,149.78,147.59,148.97,7472,-4.2,-17.74,-16.88,-37.4,198.54,0.0,Medium,2025-12-15 11:29:53,BIRLAMONEY,BIRLAMONEY.NS
JKLAKSHMI.NS,JK Lakshmi Cement Limited,Cement,98074091520,Small Cap,790.0,0.233,25.1,23.23,780.0,796.0,777.45,790.0,59417,-5.55,-13.56,-3.92,-8.33,21.71,83.0,Medium,2025-12-15 11:29:54,JKLAKSHMI,JKLAKSHMI.NS
