customer_id,age,gender,citytier,annualincome,occupation,creditscore,avgmonthlyspend,savingsrate,investmentamountlastyear,pastinvestments,riskflags,transactionvolatility,spendingstabilityindex,creditutilizationratio,debttoincomeratio,missedpaymentcount,digitalactivityscore,portfoliodiversityscore,risk_score,risk_label,gender_encoded,occupation_encoded,pastinvestments_encoded
105,32.0,F,1,998787.5321814276,Self-employed,668.0,10000.0,0.5,517788.2872354292,Insurance,1.0,-0.0009927745462466,0.7639283217830442,0.1033132339560485,0.0880826468185505,0,65.3532567922419,59.46964947891412,0.7570356527381046,low,0,2,0
106,33.0,F,2,1660703.2721081672,Self-employed,822.4273767480933,10000.0,0.2148768264944673,59226.28094906029,MF_Stocks,0.0,0.9018893363542794,0.647755926616249,0.1289608598848985,0.4240697943672931,1,79.67110994903383,48.81320047400309,0.6453752450883375,medium,0,2,2
107,32.0,M,1,1087924.8838177708,Salaried,813.7978734760263,14195.17648515256,0.2595964476525615,185617.29517413935,Insurance,0.0,0.0185147185129779,0.8270592145100061,0.0529752413475844,0.0610121170398193,0,76.3956779098361,32.79091719330404,0.7735574350237241,low,1,1,0
108,52.0,M,2,1689837.7630859253,Self-employed,713.0,21328.71089995448,0.3071919614756469,914615.6052167088,MF,0.0,0.0019529697903522,0.8936772313277781,0.0541622689667774,0.235215537008754,1,78.82799167434416,32.187420251401335,0.7231075092116811,low,1,2,1
109,34.28706783866758,F,2,1668684.8569314063,Salaried,850.0,10000.0,0.4682933594641694,708489.763980367,MF_Stocks,1.0,0.5509592360549139,0.5240508501885939,0.1468102781606848,0.0039301653500506,1,72.23899829170838,64.08247102786873,0.7339439905362402,low,0,1,2
110,44.0,F,3,2322610.124906832,Salaried,850.0,10000.0,0.1953698601707414,207529.8957644541,,3.0,0.093981175943333,0.5344873633332229,0.0235991810209178,0.4557123240584017,1,69.91542705845015,64.89910893863261,0.7089023871063315,medium,0,1,5
111,32.0,F,3,800755.7246264779,Business,738.0,10000.0,0.2784526195909971,22552.06456926791,,0.0,0.8298616765036306,0.7696981977752958,0.0225531142895176,-0.000639999901298,0,74.7387346896836,54.94281459000882,0.7112369157569837,medium,0,0,5
112,32.0,F,3,1618112.8622458286,Self-employed,648.0,27792.606702490128,0.2369034052059047,228520.2867324635,MF_Stocks,1.0,0.1875848816490617,0.5629031308825131,0.1744763588747419,0.1976783073457195,2,95.25095491060324,79.86291744629074,0.6032203226079124,medium,0,2,2
113,54.0,M,2,877149.3401459898,Self-employed,678.0,10000.0,0.5,124964.0329367887,MF_Stocks,4.0,0.0407430433436017,0.6390147673965137,0.1034767005733985,0.4059844811445209,0,90.62772412131804,46.561862718974886,0.7145599354707306,medium,1,2,2
114,45.0,M,3,2401240.338161498,Salaried,629.0,22878.677245366343,0.2548328418112914,303994.3113338028,Stocks,2.0,0.271516863269571,0.7044024692109914,0.1136387591745236,0.5367059412588466,1,48.41427887499334,70.94740752995665,0.6431908645130094,medium,1,1,3
115,28.0,M,2,722212.7596988111,Business,674.5109926062445,10000.0,0.3259043368476374,190709.0314193275,Insurance,4.0,0.4133430894417691,0.7496863944429799,0.0467581195042276,0.3232155855699711,1,83.01890806229908,51.868571308984585,0.6452943702631523,medium,1,0,0
116,50.0,M,1,768673.7302529527,Salaried,725.6744380817474,24529.20887678871,0.4322559632711599,232780.51180498223,MF,2.0,0.1139001016322541,0.662451284816072,0.1269413360851445,0.2602950800278614,2,87.4555261440011,56.72501368632511,0.6312859865362461,medium,1,1,1
117,47.0,O,3,700238.0126381733,Business,690.0,10000.0,0.3293638172058744,127028.96120203972,,0.0,-0.00958492294675,0.6077124551264284,0.1204804917456323,-0.0005826723711558,1,74.53426683305292,77.71677441796419,0.6807785184497721,medium,2,0,5
118,43.0,M,2,3439717.7933679847,Business,771.1907815584638,25089.47629762676,0.230316163786069,229197.9593577069,MF_Stocks,3.0,0.1353236641602049,0.5793971396851972,0.0682604634031794,0.6833544696770711,1,72.19398467218144,23.4767253912876,0.6821484919043185,medium,1,0,2
119,30.0,F,3,1399713.2136296565,Salaried,446.25594726504727,10000.0,0.4214630905918875,198232.0237579802,Insurance,3.0,0.0034295529307973,0.2788640114310937,0.1155587954351581,0.016890018449887,0,72.44269842674012,38.98489376649913,0.6442427692782742,medium,0,1,0
120,32.0,F,3,1017435.4350138546,Self-employed,657.0,10000.0,0.1281012147121565,161638.25102878376,,1.0,0.0355140090482881,0.6969074482510754,0.1279600041942906,0.0524387177131115,0,67.92181673632409,32.306586119555604,0.6937808045802016,medium,0,2,5
121,32.0,F,3,2386108.487415476,Salaried,799.3831570000431,10000.0,0.3014084343952772,1444882.3697155274,Stocks,4.0,0.048612515138171,0.8446196459200671,0.0267313413838695,0.4594543008397205,1,51.53626776233094,51.41090375795597,0.7556669278930921,low,0,1,3
122,30.0,M,2,1745614.1624966522,Self-employed,713.0,10000.0,0.1773804825907556,163104.36305890893,MF_Stocks,5.0,0.0391259357963478,0.7918574000145133,0.0555768221780516,0.4008931728342216,4,51.159075245655714,73.29844494845803,0.5275387988107951,high,1,2,2
123,35.0,M,1,1927476.9562863065,Business,661.0,10000.0,0.3468323149698338,88705.6687533038,Insurance,1.0,0.1874772832969626,0.7782146514749466,0.0319638826129977,0.3435309318368175,1,65.61217256027716,91.88359464640055,0.6868287220689306,medium,1,0,0
124,38.0,M,2,826988.3994446695,Business,769.9427516226135,18162.777622158177,0.1330310480057059,186522.15514487456,Insurance,2.0,0.001936100869268,0.5325216622049687,0.2882940111320627,0.1506208482488164,2,80.33316485025043,77.45479232516134,0.6091606954778757,medium,1,0,0
125,30.0,F,2,2164262.24889394,Self-employed,636.0,12973.578272199631,0.3289606321773887,126462.06004069136,Stocks,1.0,0.7099206678650402,0.6063030552142795,0.0137796147588443,0.0522655307174801,0,65.2479876654384,62.10983158657188,0.7063314849280652,medium,0,2,3
126,48.0,M,2,1179401.1745063348,Salaried,692.0,10000.0,0.3397458408568253,322036.6895392412,MF,0.0,0.2147677182753485,0.7371449547105777,0.0268457885614422,0.0346506931122311,1,71.20384803239823,38.64600000605105,0.6886375050475984,medium,1,1,1
127,32.0,M,3,487884.0453154049,Business,825.0,10000.0,0.5,11971.078841779175,Insurance,2.0,0.1454851831060973,1.0309022170853284,0.0042555161842768,0.1013214211318957,0,83.06034544975219,33.881248478056094,0.7972454377717959,low,1,0,0
128,41.0,M,3,1598215.5426341677,Salaried,634.0,10000.0,0.2878970490246299,256010.83594080905,Stocks,4.0,0.144074471768493,0.9088152371758268,0.0582249143191229,0.4840114297911916,0,87.77135984409148,49.430413012342505,0.71297097291621,medium,1,1,3
129,49.0,M,3,1230254.442562882,Salaried,722.0,10000.0,0.312826101531526,8745.027181629746,Stocks,2.0,0.1825643297025702,0.727190154084458,0.0567105880076149,0.2780914977239683,1,47.89764457761689,48.20901313177073,0.6675452426758174,medium,1,1,3
130,47.0,F,3,6000000.0,Self-employed,677.0,10000.0,0.3067048906973767,221411.1378607175,,3.0,0.32726245494227,0.541206753923744,0.0060925093617456,0.7805882036355121,0,70.5368425829304,79.54060417035086,0.7650978069061309,low,0,2,5
131,29.0,F,3,2276602.4633529345,Business,782.0,10000.0,0.0875029226126625,498717.2169914226,Stocks,1.0,0.2834298987542777,0.7403004027662907,4.892665387656869e-05,0.3796244852056329,1,74.90996874614383,63.48650897148836,0.6992531275806707,medium,0,0,3
132,33.0,M,2,770845.474316652,Self-employed,850.0,10000.0,0.0960686341264381,64073.27119174552,MF_Stocks,0.0,0.0260474741113489,0.6491243833217213,-0.0009683544312336,0.1867934811876648,0,97.7615238476591,43.0693062461694,0.7467282029536857,low,1,2,2
133,32.0,M,1,1150809.1302377358,Salaried,748.0995571931575,22943.584771182686,0.5,182372.82354219415,Insurance,2.0,0.5756303517273136,0.9224981474180198,-0.0015481785790508,1.2552693522883027,0,81.09765975375768,26.469316967064188,0.6790384455947984,medium,1,1,0
134,62.0,M,1,1347742.217266926,Self-employed,635.0,20351.82019209455,0.1973271651660917,322665.5509528704,MF_Stocks,2.0,0.3119913945021356,0.7275713858977788,0.161797644658208,0.0938928692136367,2,79.40549456217592,33.04992600921541,0.5904048109624266,medium,1,2,2
135,30.0,M,1,916234.3226146132,Salaried,825.0,10000.0,0.1062479649726424,307895.76616810024,MF_Stocks,1.0,-0.0002641201359773,0.8024227884340823,0.082661888024127,0.1943456744085744,2,77.17491781418853,53.62422479845738,0.6548060677606585,medium,1,1,2
136,41.0,F,1,1169620.3170686113,Salaried,688.0,10000.0,0.2484640625093812,525651.213537499,Stocks,1.0,0.0425070578201944,0.7479062150068592,0.0521324160966106,0.884153496258324,0,74.40785377977924,40.00761166325295,0.6822626946458776,medium,0,1,3
137,45.0,F,2,1838502.4285329457,Salaried,850.0,10000.0,0.5,25738.50349740949,Insurance,0.0,0.3684352053393039,0.7017531034865025,0.0580027192122093,0.3092586420216235,1,72.13343469186502,97.07638740992762,0.74239327985291,low,0,1,0
138,49.0,M,2,3167862.1523079807,Salaried,732.0,33426.911034126126,0.5,184963.6545375794,MF,2.0,0.0606867212194338,0.3804615463894951,0.0281982625329116,0.0414607345684343,1,68.68680042231503,41.59973028462333,0.7317372064542726,low,1,1,1
139,54.86928189387355,F,3,1555385.9321726083,Salaried,730.653736240223,10000.0,0.2890245685913192,301625.49112310115,MF,2.0,0.0578900242337736,0.9144899089839756,0.1339982065961544,0.0271910457299315,0,77.02403904585043,94.46620779027003,0.7838351024228672,low,0,1,1
140,53.0,O,3,1936744.49415166,Self-employed,639.6044469685027,10000.0,0.4316183823562977,30130.002787710822,Insurance,2.0,0.0465402773784675,0.7557699095577598,0.1296552625240865,0.2279795769508296,1,56.39729723494767,28.784261559479,0.6724872586011376,medium,2,2,0
141,47.0,M,3,1383457.4218678216,Salaried,735.0,10000.0,0.4166412415245513,71877.5307485676,MF_Stocks,2.0,0.3972876180835361,0.7282220670752084,0.0760932330068989,0.1357407479025209,0,59.56793393237168,68.60532206475298,0.7426059383207728,low,1,1,2
142,33.0,F,3,1913673.2790502491,Salaried,625.771780396978,10000.0,0.1418736267442499,29023.881055402187,MF_Stocks,1.0,-0.0029179856683919,0.6971884998629533,0.0043539732790919,0.0596669990867513,0,41.93905082284412,98.41827048639196,0.7265462117125274,low,0,1,2
143,29.0,O,1,775465.5096675628,Salaried,736.0,10000.0,0.3341552642817812,213787.79635093795,Stocks,4.0,0.4870303044955418,0.6634993151799535,0.1085100921818012,0.1065440192457981,1,69.56255004502765,42.00035212453719,0.6598422766798328,medium,2,1,3
144,35.308066112795885,F,2,916121.4946558328,Business,726.0,10000.0,0.3178744218986093,465197.9234805728,MF,1.0,0.2177522941956162,0.7089923903586701,0.0199586559627638,0.3501401163740022,0,75.9152144227962,32.113081022381074,0.719811475021683,medium,0,0,1
145,35.0,F,2,453027.5785980746,Self-employed,632.0,10000.0,0.2921459273663483,385985.9534840039,Stocks,0.0,-0.0103257501633826,0.7847015786876761,0.0686018096054706,0.1178938457347351,2,93.7312118603892,74.68020510279628,0.6245091498231038,medium,0,2,3
146,28.0,F,2,1482597.0906100743,Business,786.0124007073096,27052.340304607795,0.3597460479201743,623714.337101757,MF_Stocks,3.0,0.3816359244143119,0.701196638904861,0.0302850583764669,0.0419796894998621,0,80.49421849413848,43.917504847433655,0.7733261699964774,low,0,0,2
147,31.0,F,2,505427.886867978,Self-employed,724.6734815821948,10000.0,0.5,225773.5275763212,,1.0,0.001565246610596,0.7367612713816216,0.0240085537997993,0.3612352576280452,0,70.03042812818288,22.528224227055688,0.7313121951514545,low,0,2,5
148,53.80165789866988,F,3,894517.3962930428,Salaried,661.0,10000.0,0.253324806851795,191706.43864418915,MF,1.0,0.5036730221864988,0.7796891267000801,0.0887406215284187,0.0506400452641497,2,57.6997515018375,73.40478802624011,0.6025360671271844,medium,0,1,1
149,30.0,M,2,3454699.1356074307,Business,691.0,10000.0,0.05,292749.14954729326,MF,1.0,0.1059766409543455,0.8263201936907912,0.0159706592146488,0.4051568441445183,0,95.0595404144283,59.94523203662219,0.7528116348826082,low,1,0,1
150,50.0,F,1,1754364.9079485696,Salaried,674.0,10000.0,0.494270578148638,604565.7393623021,Insurance,0.0,0.0006068659266133,0.6979594981193131,0.1033953382417196,0.0425905275257325,1,69.31720897847042,78.27229707172904,0.7297623770598283,low,0,1,0
151,49.0,F,2,969526.5625802986,Self-employed,820.896574813841,10000.0,0.4056931789737062,333490.6895637897,MF_Stocks,2.0,0.0876156485843781,0.5140863225185167,0.1412859137306141,0.0314653449513421,3,30.951631418366706,72.78895179402598,0.6110049734000663,medium,0,2,2
152,52.0,O,1,2064612.1536704272,Salaried,850.0,43818.57695146078,0.3949390654259177,331490.51715536753,MF_Stocks,0.0,0.4197527352986862,0.6619503246519479,0.123136029077908,0.3363195490601872,0,77.86025206804764,74.87931299711292,0.7756843953044037,low,2,1,2
153,29.0,F,2,2530615.002217451,Self-employed,667.0,10000.0,0.1321740858973803,90133.66042272146,Stocks,0.0,-0.0029225145984744,0.7033741252176858,0.0525498904312575,0.5275997957205434,2,85.4548614112851,51.42404724261325,0.6100577860003313,medium,0,2,3
154,43.95080458044647,M,2,2364701.4029862923,Self-employed,692.0,54662.52183382121,0.2592064415291483,32737.181944695927,Insurance,3.0,-0.0028854017795844,0.6169659290530537,0.0931492692622513,0.3074505895650608,1,69.75236947872982,37.08124089902978,0.6731654212941081,medium,1,2,0
155,53.0,M,1,1133102.578280069,Salaried,712.3654598587503,10000.0,0.5,520915.59889408,Insurance,1.0,0.3835181084668216,0.6704933807593813,0.1850760025456097,0.1137126380496008,1,77.99909173591763,28.485725523189554,0.6810473306120147,medium,1,1,0
156,36.0,M,1,2123894.877311713,Self-employed,667.0,49504.0362734193,0.5,591412.805846963,MF,1.0,0.1300937351378246,0.7352745176757488,0.1106608800796452,0.6436807893249354,2,68.26221906285537,62.74361630113362,0.6343219659816064,medium,1,2,1
157,39.0,M,1,856208.8766558481,Salaried,644.0,18296.00730786006,0.5,28705.776951527743,,4.0,0.055120948147016,0.710600194939415,0.1689895308894973,0.1149563124685783,3,22.89575126981769,56.31648869311295,0.5612535473685272,medium,1,1,5
158,45.0,M,2,1937525.95332957,Salaried,660.0121196268545,48763.440306607146,0.420939198569485,836061.4421019229,,0.0,0.1543268791803707,0.8612866590970605,0.0223664881959043,0.3512753764737204,1,74.53502269403832,94.72150471861912,0.7239986359453521,low,1,1,5
159,49.0,F,2,2167562.164410347,Business,620.0,82333.71934716556,0.5,2000000.0,,1.0,0.0752936471149521,0.6514363364877793,0.1814856995493232,0.2233059914077465,2,91.474835513539,75.23475837278968,0.6847695282800089,medium,0,0,5
160,47.0,M,3,2474572.2068941467,Self-employed,632.0,57668.38707190119,0.2469320141503836,340119.3270959069,Insurance,2.0,0.0317979344941224,0.5572185076802296,0.0213680616435889,0.2433053036724175,3,59.41343507070091,83.1601293260403,0.5796474751846036,medium,1,2,0
161,42.0,M,3,1369380.9375963204,Salaried,850.0,10000.0,0.0899674614348654,588697.2038608103,,2.0,0.0259367881170516,0.4600529770655577,0.1104105412001431,0.4308984747819756,1,98.8093427046758,78.90811945245399,0.6910477615972469,medium,1,1,5
162,32.0,M,2,690563.3810756495,Business,710.0,10000.0,0.1393423694618929,56518.781247742256,MF_Stocks,3.0,0.0426269852480042,0.7205452383327777,0.0480611905744332,0.3861337031338282,1,71.43382112665175,74.51468376267314,0.6492611882036923,medium,1,0,2
163,35.0,M,3,1790035.0177121623,Salaried,692.6636392898183,10000.0,0.4196305238935691,53741.17332756732,Insurance,3.0,0.208591986094699,0.6214890415768423,0.0830325720127056,0.2761723531190745,1,61.61946849485714,57.81345866169136,0.6758146667074519,medium,1,1,0
164,33.0,M,1,1089597.3809888882,Salaried,692.0,17287.82833051322,0.3353283577787985,801976.6364546397,MF_Stocks,0.0,0.1011270846401562,0.7007126228388889,0.058423610973968,0.417109356725132,3,49.72995255165059,40.41873469693391,0.5681043337395664,medium,1,1,2
165,42.0,M,2,1037443.4450690462,Salaried,561.6353872580152,10000.0,0.4384569399461112,75304.1839199288,Insurance,3.0,-0.0012964233339929,0.6602661321454772,0.0079420922189364,0.0469790286143302,0,76.76583034843681,47.366285928312,0.7101893103052896,medium,1,1,0
166,51.0,F,3,487406.2275071884,Business,770.0,10000.0,0.1440975069745802,30648.410470945004,Insurance,3.0,0.0052817284537412,0.671598411828233,0.258418238894294,0.1162101383113902,2,55.102375429154336,76.9087716532994,0.610143398056721,medium,0,0,0
167,33.0,O,2,802193.8431087218,Salaried,738.0,10000.0,0.1218606165451438,13125.635994459508,Insurance,1.0,0.203765963078784,0.7451567291345913,0.0348041244781659,0.3172757509154452,0,76.09515426670025,71.59272953874085,0.7067443603154181,medium,2,1,0
168,40.0,M,2,1870306.864710022,Business,634.0,10000.0,0.0572005177159724,169320.16890112497,Insurance,1.0,0.0515908476937267,0.407116210818486,0.0870326388863535,0.931305732053408,2,94.38990320714488,74.916951646589,0.5330185897851714,high,1,0,0
169,55.0,M,3,701464.8221362302,Business,725.0,10000.0,0.0971494914200535,94711.84611087466,Insurance,1.0,0.055616955432124,0.6942385352013956,0.1252785629099594,0.367730589634041,1,50.02225882496621,91.36433401833231,0.6437558965629676,medium,1,0,0
170,36.0,F,3,3089455.3976535853,Business,575.548375871875,75420.85138193608,0.2579919002265867,251087.13114967183,Insurance,1.0,0.0085977927009268,0.5649680372339783,0.1093547443232857,0.1245625652180148,0,76.59854573951623,66.10783217392948,0.7255962633670656,low,0,0,0
171,37.0,M,2,444333.66384653945,Self-employed,724.1145083711137,10000.0,0.5,55931.90099928368,,5.0,0.0675942137595084,0.7897564039324851,0.0784345899716807,0.3367106245007212,0,92.4623508104633,55.88638641463057,0.7384745030055019,low,1,2,5
172,39.0,M,1,2726775.171928686,Self-employed,782.1244768872706,40374.90252326656,0.1354623107137079,884406.1019738176,,1.0,0.2221249490828105,0.5043941392209005,0.0561442388087366,0.4554880782179469,0,69.68112681575366,78.93974451724661,0.7507162257303881,low,1,2,5
173,43.0,F,1,1747305.8517929018,Salaried,561.6177702656815,57159.15386332873,0.4282641866712565,104797.07360085442,Insurance,2.0,0.0026427551300605,0.5195837533242982,0.0601122748773764,0.1011018729125602,3,14.339084606407916,57.61868013045494,0.5452760300557598,high,0,1,0
174,33.0,F,2,1170811.3917404655,Self-employed,647.0,10000.0,0.1488660140239383,841584.3408342487,,2.0,0.706762729393929,0.7531031645906797,0.1297262780840098,0.1874570890872333,2,72.70837525900211,65.10731185898706,0.5851204422293456,medium,0,2,5
175,36.0,M,3,3479981.150070481,Salaried,646.1576342784122,10000.0,0.2313787465195229,520693.700250605,Insurance,2.0,0.082194179304296,0.7044739984059603,0.0827671566280831,0.1192104607591108,1,48.97645896135639,55.91095831600712,0.7096518885936405,medium,1,1,0
176,35.0,M,1,2867494.0424818583,Salaried,663.0,26340.872896391986,0.5,1166108.0323118689,MF,1.0,0.0879733543995388,0.8490626640562996,0.1016970070976421,0.0669092867708396,0,80.2485634686533,64.49315659368179,0.8176071760920259,low,1,1,1
177,41.0,M,2,810058.8218758063,Self-employed,756.2720612199591,10000.0,0.5,4317.82100463739,MF,2.0,0.3888680055062247,0.7347724180719272,0.0603563909155567,0.2457596228106895,0,96.80053517852778,13.25160812209196,0.7293843789177562,low,1,2,1
178,41.0,M,1,1652748.699852571,Salaried,803.9881833007868,10000.0,0.2436102391759118,556674.4701622089,MF,0.0,-0.0011833352851365,0.694692448225792,0.0559483912575038,0.0679039547931969,2,76.49623611984015,48.238053623649535,0.6839760502014823,medium,1,1,1
