customerid,age,gender,citytier,annualincome,occupation,creditscore,avgmonthlyspend,savingsrate,investmentamountlastyear,pastinvestments,riskflags,familysize,numchildren,numelders,numadults
188,42.0,F,1,961274.9088841459,Business,633.2271766395105,10000.0,0.5,72150.08392481333,MF,3.0,2,0.0,0.0,4.0
189,58.0,F,1,4316025.423558256,Salaried,688.0301032583224,51777.07189953627,0.05,382085.29438444035,MF_Stocks,2.0,3,0.0,1.0,3.0
190,40.0,F,3,1472632.1439716867,Business,807.0,10000.0,0.072936981203152,302864.188378042,None,1.0,3,0.0,0.0,2.0
191,32.0,M,3,570375.9094479725,Salaried,651.7147206078102,10000.0,0.29646184042881035,1478613.4866340351,MF_Stocks,2.0,1,1.0,0.0,1.0
192,43.0,M,3,4083698.47346066,Salaried,764.8407293474902,10000.0,0.11509883183956972,604503.8898514723,MF,1.0,5,0.0,0.0,5.0
193,50.0,M,3,2223397.1547547136,Self-employed,660.9782456128704,10000.0,0.1765032103618883,371473.6872907646,Insurance,2.0,6+,1.0,0.0,3.0
194,36.0,F,1,411474.04194545856,Salaried,777.0,18368.829339264605,0.2167691079767314,230401.0927047494,None,0.0,2,0.0,0.0,2.0
195,34.0,M,2,682550.0835581776,Salaried,650.0,10000.0,0.1527427630316147,63609.802798836834,Stocks,1.0,3,2.0,0.0,1.0
196,33.0,F,2,888265.372615502,Salaried,842.970197873884,10000.0,0.1906535178197279,183477.05659375247,MF,2.0,4,1.0,0.0,1.0
197,59.0,F,2,2359706.7920177043,Self-employed,725.9694161199606,41869.54529466645,0.07536116944022032,1550410.4990421433,MF,1.0,2,0.0,1.0,2.0
198,50.0,F,2,4843792.180802004,Self-employed,803.0,23500.266886116857,0.2207469984465035,1735826.8417228153,MF_Stocks,2.0,1,0.0,2.0,1.0
199,33.0,M,1,2026086.3490671285,Salaried,619.0,59192.222503907346,0.5,512461.60135002836,MF_Stocks,1.0,5,1.0,0.0,4.0
200,52.0,M,1,484944.68817465595,Self-employed,702.0,10000.0,0.3803713129673035,64506.69430511198,MF_Stocks,5.0,3,0.0,0.0,3.0
201,35.0,F,3,637868.7677573995,Salaried,666.0,21432.438459964593,0.3551712766540576,7896.3896782597,None,0.0,1,2.0,0.0,1.0
202,38.0,M,2,961422.16220811,Self-employed,581.8871576044719,10000.0,0.11476005199879756,2000000.0,MF_Stocks,2.0,1,1.0,0.0,1.0
203,38.0,M,1,2742871.015663325,Self-employed,674.0,50415.38653904432,0.12940338938205728,433824.16023825994,MF,1.0,4,0.0,0.0,5.0
204,29.0,M,3,2741839.474932461,Business,819.8210006791954,61068.09672902782,0.24474369319299583,68396.50326054158,MF_Stocks,1.0,2,0.0,0.0,2.0
205,49.0,M,2,1685973.8386947832,Salaried,799.6606705995595,10000.0,0.11459210400181978,552080.7432103126,Insurance,1.0,3,0.0,0.0,2.0
206,39.0,M,2,804114.1848947104,Self-employed,610.0,19909.677057265133,0.301347925826013,71880.32274146678,MF,0.0,2,0.0,0.0,1.0
207,46.0,M,1,3093169.7788564702,Self-employed,760.0,40495.32112883538,0.09260447875905128,1765501.7469002292,None,1.0,5,0.0,0.0,5.0
208,44.0,M,1,1258655.3494999127,Business,487.35337914514594,10000.0,0.22280974888021704,144724.7291244278,None,1.0,1,0.0,0.0,2.0
209,44.0,M,3,1776112.610198463,Self-employed,624.0,21924.972940423373,0.3829627712519207,516287.76895531116,None,1.0,3,0.0,0.0,3.0
210,51.0,M,3,2489271.322109754,Salaried,850.0,38162.238732645084,0.09533324178127472,1455114.6769498985,MF_Stocks,0.0,6+,0.0,0.0,6.0
211,42.0,M,2,1170544.0152469915,Salaried,705.0,17139.009911736288,0.3544922312940065,57519.56595735366,MF,1.0,2,4.0,0.0,1.0
212,32.0,F,2,1186806.3546910395,Salaried,766.0,27280.847920085205,0.16957225354158337,550157.2530219982,Insurance,1.0,1,2.0,0.0,1.0
213,57.0,M,1,444553.6233439252,Salaried,758.8149197874116,21352.063080219294,0.10695818894868145,302042.59772571275,None,1.0,3,0.0,1.0,2.0
214,37.0,M,3,1635921.9888137572,Salaried,589.7898312957577,43207.590788404865,0.5,11632.427460537903,Stocks,1.0,2,0.0,0.0,2.0
215,57.0,F,2,1256495.102798721,Salaried,745.3903716168633,10000.0,0.0741041668236914,1628084.9800010514,Insurance,2.0,4,1.0,0.0,1.0
216,36.0,M,1,482035.8120630005,Salaried,677.0,10000.0,0.3179735617023975,1021407.2842014739,None,1.0,5,2.0,0.0,5.0
217,45.0,M,2,2556551.031990024,Salaried,665.5293962281869,64688.07531062329,0.4028191519895597,2000000.0,MF,0.0,5,1.0,0.0,5.0
218,44.0,F,1,1494619.0807102844,Salaried,703.1202075528348,10000.0,0.5,34291.535757521735,None,1.0,4,0.0,0.0,4.0
219,50.0,F,1,1770639.6724760425,Salaried,759.0328083792099,10000.0,0.3377479476600077,383844.9593270943,MF,0.0,3,0.0,0.0,3.0
220,31.0,M,2,1081874.3419511134,Salaried,658.0,10000.0,0.2903147979674623,339712.69513281743,MF,2.0,6+,2.0,0.0,6.0
221,28.0,F,3,1303664.7221466063,Salaried,660.0,10000.0,0.28053958026717185,1551527.1474067636,Stocks,3.0,4,1.0,0.0,3.0
222,41.0,F,3,1884893.374310086,Salaried,770.0,22314.12693177556,0.28131196781587037,1092589.1453402485,MF_Stocks,1.0,1,1.0,0.0,1.0
223,57.0,M,3,4628218.53760332,Salaried,850.0,10000.0,0.5,2000000.0,MF_Stocks,1.0,5,0.0,0.0,4.0
224,51.0,F,2,916400.8748946541,Salaried,439.9980205731846,10000.0,0.14765813723758334,143474.48055804207,MF_Stocks,0.0,1,0.0,0.0,2.0
225,31.0,M,2,621075.1168151322,Salaried,569.7575581770683,10000.0,0.35549431332431436,97810.64187233397,None,3.0,2,1.0,0.0,2.0
226,49.0,F,3,709777.9658189266,Salaried,759.0,10000.0,0.5,460911.0794328922,Stocks,1.0,4,0.0,1.0,4.0
227,45.0,F,3,4413815.615632487,Salaried,782.0,10000.0,0.2615363119528569,1423535.1960713232,Insurance,3.0,4,2.0,0.0,3.0
228,52.0,M,2,768018.0366937566,Self-employed,715.1688032377797,17442.782202253904,0.16528111123364714,251800.5347623241,None,1.0,3,0.0,0.0,3.0
229,51.0,M,3,2298848.380088225,Salaried,743.0,59589.32413681943,0.21916012128964035,781882.6244506339,None,1.0,4,0.0,0.0,4.0
230,28.0,M,3,1941400.8623726177,Salaried,663.0,50907.02046368232,0.09436129764659668,584517.0967855222,MF_Stocks,1.0,6+,1.0,0.0,6.0
231,59.0,F,3,3238578.297307229,Salaried,693.5553619714017,10000.0,0.2760519545503811,551326.3277641626,MF_Stocks,1.0,2,0.0,0.0,3.0
232,29.0,M,3,2240877.167300729,Salaried,557.0428043147571,21916.493626321848,0.43702651201969844,349198.7409394638,None,2.0,5,1.0,0.0,5.0
233,42.0,F,1,1496100.819056673,Self-employed,670.0,10000.0,0.5,327147.23772702535,None,3.0,1,1.0,0.0,1.0
234,35.0,F,3,872064.0163092978,Salaried,806.7599437882194,10000.0,0.42331992578581923,43005.5615182626,MF,1.0,2,0.0,0.0,6.0
235,49.0,M,2,3872398.0166017762,Salaried,727.0,35944.36759408594,0.33864996721789015,1639929.8672852053,None,3.0,2,0.0,0.0,2.0
236,36.0,F,1,3038471.649462324,Self-employed,569.4676494573526,45850.82420967259,0.19129361234480993,234339.90222507436,None,1.0,6+,0.0,0.0,6.0
237,47.0,M,2,2144325.851113626,Salaried,694.0,42506.41363766366,0.5,1740673.8195394785,None,1.0,4,0.0,0.0,2.0
238,37.0,M,3,1992035.0282278166,Salaried,689.0,10000.0,0.4696844132339163,1251929.437209683,Insurance,0.0,4,0.0,0.0,4.0
239,33.0,M,3,1207500.823198193,Salaried,513.1026501725248,10000.0,0.13114882968747058,299736.400827005,MF_Stocks,4.0,2,0.0,0.0,1.0
240,36.0,M,3,1886369.8606828244,Salaried,749.3161735530124,10000.0,0.5,392992.0331457481,MF_Stocks,5.0,3,1.0,0.0,3.0
241,57.0,F,2,3106010.086750329,Salaried,725.0,10000.0,0.08370616343716034,998695.8119696745,Insurance,1.0,3,0.0,0.0,3.0
242,40.0,F,2,878209.8567470826,Self-employed,606.0,10000.0,0.17124563579911353,116163.83678189642,Insurance,3.0,5,0.0,0.0,2.0
243,36.0,M,3,2620954.828014906,Salaried,640.4903504040524,10000.0,0.16031789621923243,257589.17178566687,MF,5.0,3,0.0,0.0,2.0
244,47.0,F,3,1746298.0937090768,Business,701.0,10000.0,0.14601797968490185,40225.14320402659,Insurance,1.0,4,0.0,0.0,4.0
245,47.0,F,1,1225006.4510031687,Salaried,573.9820820127369,10000.0,0.3666711495334172,114414.1130759613,Insurance,1.0,2,0.0,0.0,1.0
246,33.0,M,3,1972467.72483774,Business,832.0,10000.0,0.15470907477527335,112369.16117550903,MF,3.0,4,1.0,0.0,3.0
247,49.0,M,2,416028.5961782252,Salaried,715.0,10000.0,0.4137874098847309,211003.82100885254,MF,1.0,4,0.0,0.0,3.0
248,31.0,M,3,877658.6490353554,Salaried,745.1411504380197,10000.0,0.10794381846934224,2000000.0,Insurance,2.0,5,1.0,0.0,5.0
249,33.0,M,2,884864.5238206413,Business,519.4588315565682,10000.0,0.41139998258239086,50850.7795246199,Stocks,1.0,5,0.0,0.0,5.0
250,31.0,F,2,3587734.3000302413,Self-employed,850.0,56958.56129351583,0.0681248623509007,1259159.7966025986,None,2.0,1,2.0,0.0,1.0
251,49.0,M,1,3184607.545988831,Business,704.0,10000.0,0.39713843507538377,883268.4314366977,MF_Stocks,0.0,3,0.0,0.0,3.0
252,33.0,F,3,2353262.4971610457,Self-employed,737.0,10000.0,0.0665488998057402,417146.14807597536,Insurance,1.0,5,1.0,0.0,4.0
253,29.0,F,3,2782202.2334449845,Self-employed,850.0,17803.834920842597,0.28240143928031186,249849.61591205312,None,2.0,3,2.0,0.0,2.0
254,30.0,F,3,5006242.908327378,Business,788.6074914430143,26547.315891742073,0.2715166790926002,1929477.7914315301,MF_Stocks,1.0,4,0.0,0.0,4.0
255,53.0,M,2,1619385.8396315288,Self-employed,759.0,46525.671132242926,0.5,216102.8671153976,Stocks,0.0,4,1.0,1.0,4.0
256,36.0,F,3,3623948.4146339367,Salaried,850.0,10000.0,0.1291148049706154,161377.94818558905,Insurance,1.0,3,0.0,0.0,2.0
257,29.0,M,1,3163019.57573184,Salaried,678.3755177353723,15717.717303350095,0.3107524250154096,213662.8989879762,None,1.0,1,1.0,0.0,1.0
258,35.005370955398746,M,3,6000000.0,Self-employed,811.3653045662898,15733.205148341343,0.325463679387981,1207658.2509098395,Insurance,3.0,1,0.0,0.0,1.0
259,33.0,F,2,1896132.2232089492,Salaried,687.0183666108977,10000.0,0.28205805685536045,1048445.3621665427,MF,2.0,2,0.0,0.0,1.0
260,28.0,M,3,1434015.4183975735,Business,789.8630691139637,10000.0,0.2782699929231797,159121.4779737185,Insurance,1.0,2,0.0,0.0,1.0
261,34.0,M,2,3159588.481209731,Salaried,439.6728500341356,10000.0,0.2792991856869176,2000000.0,MF_Stocks,0.0,4,0.0,0.0,2.0
262,37.0,F,3,1060444.446674898,Salaried,650.0,10000.0,0.422843964469215,82815.05195779078,Insurance,0.0,6+,0.0,0.0,6.0
263,50.0,O,3,578562.3308079592,Salaried,769.0,10000.0,0.3386987362233238,203533.16629048364,Insurance,1.0,3,0.0,0.0,3.0
264,57.0,F,1,2608768.815489999,Salaried,836.2904750049923,25809.77194008623,0.1273778633891946,1321946.6818850883,MF_Stocks,1.0,1,0.0,0.0,4.0
265,41.0,M,2,2446439.2797679673,Salaried,804.0,10000.0,0.2969217710680217,113656.37781645708,None,2.0,4,0.0,1.0,2.0
266,51.0,O,1,765847.0969347794,Self-employed,584.0,10000.0,0.1314122134356945,135017.1815500255,MF_Stocks,3.0,2,0.0,0.0,2.0
267,48.0,F,3,1113796.78279463,Self-employed,631.0,10000.0,0.11057861936404215,650732.1742974212,Stocks,0.0,3,0.0,0.0,2.0
268,32.0,M,2,4084828.574622167,Salaried,785.0,50130.48812741427,0.1342989738743847,1017040.5502233898,MF_Stocks,3.0,1,1.0,0.0,1.0
269,39.0,M,1,2870217.4334197277,Salaried,601.0,19166.875060755945,0.27257745534309824,719275.6621771806,Insurance,3.0,5,1.0,0.0,5.0
270,39.0,M,3,869451.5434743401,Self-employed,752.0,10000.0,0.5,538570.8717822743,Stocks,0.0,4,2.0,0.0,4.0
271,37.0,M,2,1040024.0133036082,Business,636.0,10000.0,0.35967540605222037,68872.54477385254,MF,1.0,3,0.0,0.0,4.0
272,42.0,M,3,1684351.905857719,Salaried,850.0,17391.01580775356,0.2451235607505033,1450790.6634430585,MF_Stocks,3.0,5,1.0,0.0,5.0
273,42.0,F,2,1656472.0547720017,Salaried,794.0,10000.0,0.19804240792635414,1275455.3520161684,Insurance,0.0,4,0.0,0.0,4.0
274,58.0,F,1,4547356.7770932745,Self-employed,713.7839410590301,49582.39933803207,0.2755185185976023,213149.4276061084,Insurance,1.0,1,0.0,2.0,5.0
275,36.0,M,3,2801925.2905790247,Salaried,701.0,67435.11838913748,0.41042794706521113,447373.73593379784,MF_Stocks,0.0,5,0.0,0.0,5.0
276,33.0,O,2,2039246.262298754,Salaried,609.0,27515.123332977815,0.5,138471.8934129661,MF_Stocks,1.0,4,1.0,0.0,4.0
277,47.0,M,1,430615.543954751,Salaried,654.0,15842.603573311342,0.40208514624408526,118301.49754473667,MF,4.0,5,1.0,0.0,5.0
278,41.0,O,3,1623618.2676385476,Business,588.1198122215461,10000.0,0.14315273662431643,696106.8398318411,Insurance,1.0,3,0.0,0.0,3.0
279,29.0,M,2,1038555.0122973492,Salaried,637.0,10000.0,0.26199027185311397,129331.07398293112,Stocks,0.0,3,1.0,0.0,3.0
280,50.0,F,1,2040611.4032518652,Salaried,578.7934087192494,10000.0,0.4196586997986851,176034.37758082256,MF,1.0,3,0.0,0.0,2.0
281,33.73905234659899,M,2,400318.572116549,Business,742.0,10000.0,0.2867180390613038,64592.16990566224,Stocks,2.0,2,0.0,1.0,2.0
282,39.0,M,2,1603780.6345632167,Salaried,688.0502077617421,10000.0,0.36133248273521434,370781.5358418684,MF_Stocks,0.0,2,0.0,0.0,2.0
283,43.0,M,2,1440151.107974895,Salaried,718.0,10000.0,0.301662468339329,28135.207717877835,Stocks,1.0,2,0.0,0.0,1.0
284,35.0,F,1,1437457.2841563344,Business,667.0,10000.0,0.08031293042761793,155344.2410608703,Stocks,3.0,4,2.0,0.0,2.0
285,43.0,M,2,2179349.657155962,Self-employed,777.0,10000.0,0.09272873021869253,234757.00300683308,MF,3.0,4,1.0,0.0,4.0
286,48.0,F,3,1092225.65914215,Salaried,628.0,50703.248558692685,0.17900131925552068,483705.34477309126,MF,3.0,4,0.0,0.0,4.0
287,38.0,O,2,1255785.9052765854,Salaried,704.0,10000.0,0.5,165255.14374177228,None,3.0,3,1.0,0.0,2.0
288,41.0,M,2,1047460.0172032953,Salaried,592.0,10000.0,0.12040913911900562,196808.19469289316,Stocks,3.0,2,0.0,0.0,2.0
289,48.0,M,3,431405.01808082504,Salaried,455.8156136840211,10000.0,0.16996269767450078,150744.80750143834,Stocks,1.0,5,0.0,0.0,5.0
290,48.0,F,1,2526178.0456867376,Self-employed,656.970932910131,10000.0,0.3985223241387159,320495.0996584628,MF,0.0,1,0.0,0.0,1.0
291,31.0,M,2,507819.7654200301,Self-employed,711.0,17112.468413715516,0.30720161926520023,377842.7801239726,Stocks,1.0,3,2.0,0.0,6.0
292,47.0,M,2,1664778.890998492,Salaried,831.9958599465244,46492.3271757009,0.2844558121677834,223626.49993690645,MF_Stocks,1.0,4,1.0,0.0,4.0
293,54.0,F,3,2604502.507112556,Self-employed,622.8841558374845,10000.0,0.1492433466085055,721285.7918320746,Insurance,0.0,4,0.0,1.0,3.0
294,29.0,F,3,522645.5568058801,Self-employed,495.15864355595915,10000.0,0.1348805471086405,293776.71701845457,MF_Stocks,0.0,2,0.0,0.0,2.0
295,32.0,M,3,1877674.2990677168,Salaried,850.0,21848.52316636846,0.5,215680.7647917813,MF,4.0,3,1.0,0.0,1.0
296,48.0,M,1,822302.8027002801,Salaried,732.0,37859.02302600198,0.30907957558528953,173928.5468837884,Insurance,3.0,5,0.0,0.0,4.0
297,53.0,M,1,2513946.3891412104,Business,795.0,68424.70916326555,0.19105327486502635,2000000.0,Stocks,1.0,2,0.0,2.0,1.0
298,30.0,F,1,1359634.8761950957,Salaried,679.0,10000.0,0.16509804894666555,75397.99796197396,Insurance,0.0,1,2.0,0.0,1.0
299,33.0,F,3,442325.08753687533,Salaried,651.4506001038609,10000.0,0.3291982099140742,1137785.8996384356,Insurance,4.0,3,2.0,0.0,1.0
300,44.0,M,3,1102395.5826210175,Self-employed,850.0,10000.0,0.5,42787.94119647305,MF,2.0,4,0.0,0.0,3.0
301,52.0,F,3,1504693.2790821681,Salaried,774.0,10000.0,0.0811094320483388,196797.82756025525,Stocks,1.0,4,0.0,0.0,4.0
302,42.0,M,2,1412308.5757919115,Salaried,682.0,10000.0,0.19641797239344952,100693.90978210916,Stocks,0.0,2,0.0,0.0,2.0
303,49.0,F,2,3660322.787145802,Salaried,741.0,17678.33338499291,0.35371197058825005,186946.80884510672,Insurance,2.0,4,0.0,0.0,6.0
304,42.0,F,1,386439.21993835963,Self-employed,732.151626116796,23259.515291163054,0.37621109624313104,88423.54754142083,MF_Stocks,1.0,1,1.0,0.0,1.0
305,39.0,F,1,1519774.9518121874,Business,565.0,10000.0,0.07516268249000159,207166.73927209165,Insurance,2.0,3,0.0,0.0,3.0
306,43.0,F,2,877735.6957050853,Business,720.3235518489823,10000.0,0.11778390340201493,54523.18779956229,MF_Stocks,1.0,3,1.0,0.0,3.0
307,55.0,F,1,2598639.1916636545,Salaried,814.4996404943236,48043.628022167206,0.4316089628786885,961229.8873320405,MF_Stocks,1.0,3,0.0,0.0,2.0
308,32.0,M,2,1274146.4129687,Salaried,638.3481424527779,46165.546789624954,0.5,12595.865096637503,Stocks,2.0,5,1.0,0.0,6.0
309,45.0,M,2,1284293.9339135014,Self-employed,635.0,36168.19378048171,0.1835610542132324,567971.8288127024,None,2.0,2,0.0,0.0,2.0
310,34.0,F,2,483962.1189441647,Self-employed,716.0,16997.31895892685,0.11776623698679047,514303.4482446217,None,1.0,4,0.0,0.0,1.0
311,37.0,O,3,762601.9455040738,Self-employed,698.0,10000.0,0.23198529707586754,37165.878459651045,Insurance,0.0,1,0.0,0.0,5.0
312,40.0,F,2,944941.0287575701,Salaried,612.0,42578.15379263142,0.43414272636923157,1607196.4961911032,None,1.0,3,0.0,1.0,2.0
313,55.0,M,1,583640.757183714,Self-employed,527.4123047858219,27856.36241184506,0.4139121694321543,118151.24458795495,Stocks,1.0,3,0.0,0.0,3.0
314,42.0,F,2,857457.1413717918,Salaried,652.0,34387.46384145492,0.2724620207406778,29541.24576214895,None,1.0,5,4.0,0.0,5.0
315,30.0,M,2,1723005.64750133,Salaried,682.0,14172.150852354058,0.36135636942131816,120897.81765999309,MF,1.0,2,1.0,0.0,2.0
316,44.0,O,1,1301358.6928409731,Self-employed,741.0,55623.434015029736,0.1827945490442868,397110.3980868222,MF_Stocks,2.0,3,1.0,0.0,1.0
317,40.0,F,2,2178522.8548463564,Salaried,668.0,10000.0,0.12142444965888502,207655.70460477183,Stocks,3.0,4,0.0,0.0,4.0
318,34.0,M,2,1572975.1233096027,Business,624.0,10000.0,0.152514207233512,151950.58361229033,MF,2.0,4,0.0,0.0,3.0
319,38.0,M,3,2767896.180952145,Salaried,700.0,10000.0,0.19266459231215025,974516.144283851,Insurance,0.0,5,1.0,0.0,1.0
320,44.0,F,3,1102340.5840385498,Salaried,558.8211643143092,10000.0,0.4766404164293487,97768.74652366719,None,0.0,2,2.0,0.0,1.0
321,36.0,M,1,1502901.3231136228,Self-employed,688.0,10000.0,0.28222253367903427,56525.72684348652,None,1.0,1,0.0,0.0,1.0
322,31.0,M,2,407293.907823843,Business,737.6592346324796,10000.0,0.16663408088394302,2000000.0,Stocks,3.0,2,0.0,0.0,2.0
323,36.0,M,2,1228482.8407952206,Salaried,596.0,14233.558751046801,0.1557262162287565,117746.96648462318,Insurance,1.0,1,1.0,0.0,1.0
324,41.0,M,3,1338906.9056656042,Salaried,798.0,10000.0,0.10799151899453319,176844.23447654172,Insurance,2.0,1,0.0,0.0,1.0
325,30.0,M,2,1575321.4020087596,Salaried,627.0,13372.11836156491,0.2035612592066508,242807.4551728734,Insurance,0.0,1,2.0,0.0,1.0
326,46.0,M,2,2352299.6474413383,Salaried,793.7840110492798,58977.72529883783,0.15569218305708646,611584.6866863294,MF_Stocks,3.0,6+,0.0,0.0,4.0
327,52.0,M,2,1545136.8959163753,Salaried,746.0,20772.879184084217,0.29877398963305823,193963.6916085218,MF_Stocks,1.0,3,0.0,0.0,2.0
328,44.0,O,2,881400.8431958858,Self-employed,720.0,10000.0,0.5,57539.396513033666,MF_Stocks,0.0,1,1.0,0.0,1.0
329,33.0,M,2,886580.5895091693,Business,670.0,20609.272226759524,0.25813668271612594,501087.31257794984,Stocks,1.0,2,1.0,0.0,1.0
330,46.0,M,1,1841737.7451397406,Self-employed,751.0,16201.225817689663,0.15435784843912925,310808.7623257727,Stocks,2.0,1,0.0,0.0,1.0
331,45.0,F,3,4167824.126518686,Salaried,768.6664721759585,33609.7782058689,0.14725481673377877,1081588.3630129765,Stocks,1.0,4,0.0,1.0,4.0
332,43.0,M,1,820304.1329378451,Self-employed,618.1592550356687,10000.0,0.14039847737339176,808863.3670193282,Insurance,0.0,4,0.0,0.0,4.0
333,31.0,M,2,1276059.8025082338,Salaried,761.0,10000.0,0.28974117936136856,39910.46432545724,Stocks,1.0,2,2.0,0.0,1.0
334,52.0,M,3,5120953.591878706,Self-employed,772.9212197480665,10000.0,0.2633135823570977,92152.15864871032,MF_Stocks,2.0,4,0.0,2.0,2.0
335,52.0,M,2,1176914.4674320421,Salaried,729.0,10000.0,0.10721579858452357,166663.16700750063,MF,1.0,4,0.0,0.0,2.0
336,33.0,M,1,507882.1621371302,Salaried,573.0,20925.623259872264,0.16314629783857076,361189.3941464873,MF_Stocks,2.0,5,2.0,0.0,4.0
337,32.55555821937393,M,2,564714.6028828219,Salaried,769.0,17223.99442268719,0.46662056428952725,128046.24354504912,MF,2.0,3,1.0,0.0,2.0
338,47.0,F,2,1296744.5040816017,Salaried,850.0,36073.40405275207,0.24560577848828338,804932.3460590319,Insurance,1.0,4,0.0,0.0,4.0
339,38.0,F,2,6000000.0,Salaried,432.72167979582275,10000.0,0.309928609640489,236275.02461670619,Stocks,3.0,2,0.0,0.0,2.0
340,35.0,M,2,828997.955901831,Salaried,660.0,14714.997702589993,0.13663891971849432,198354.93075239108,Stocks,1.0,5,1.0,0.0,4.0
341,47.0,M,3,3660183.9325571796,Self-employed,693.0,10000.0,0.16245034582255388,1469682.900630292,None,1.0,6+,0.0,0.0,2.0
342,32.0,M,1,4278193.676261582,Self-employed,702.0,55642.96810237811,0.05351629862032618,1269377.8337948387,MF,1.0,4,0.0,0.0,3.0
343,39.0,F,1,632439.2328227502,Self-employed,781.0,10000.0,0.2857899307119834,53910.59240962522,Insurance,3.0,3,0.0,0.0,3.0
344,35.0,M,2,624221.729947107,Self-employed,512.81764337475,10000.0,0.16102351507948323,110107.80558131338,MF_Stocks,1.0,2,0.0,0.0,2.0
345,44.0,O,2,3401704.2944839783,Salaried,824.0,10000.0,0.30247273695553184,135412.35764634426,Stocks,0.0,3,0.0,0.0,2.0
346,54.0,F,1,971763.7883825043,Salaried,850.0,10000.0,0.16699677519313877,369201.1534041404,Insurance,2.0,3,0.0,0.0,3.0
347,46.0,M,1,411131.9276017276,Salaried,700.2569140487263,18220.999182790245,0.2731127434460694,120097.17848639272,MF_Stocks,0.0,1,0.0,0.0,1.0
348,48.0,F,1,1366544.043745198,Salaried,793.9726225550554,10000.0,0.08248010299308528,31076.128129486184,Stocks,0.0,3,1.0,0.0,3.0
349,31.0,M,2,1883424.6435891525,Salaried,714.0,13972.621063574405,0.23035304362077186,116100.98450905434,MF,1.0,1,0.0,0.0,1.0
350,48.0,F,1,1746843.7419403475,Salaried,609.2177518675635,10000.0,0.09809669736114682,332643.6212217498,None,0.0,4,0.0,1.0,4.0
351,39.0,M,1,2001517.8095398725,Salaried,641.0,10000.0,0.1560888114443458,77343.27900583817,MF,1.0,5,0.0,0.0,5.0
352,39.0,F,2,577173.9044998632,Salaried,742.0,21587.46849186836,0.2010937182974928,404268.3269312404,Stocks,0.0,2,0.0,0.0,1.0
353,42.0,M,2,1729688.8044179797,Self-employed,674.0172770496766,52018.50721027477,0.10518241562265776,556464.1924751763,Insurance,1.0,3,0.0,0.0,2.0
354,29.0,M,3,795006.0974517693,Business,710.9626659949365,10000.0,0.09692241342627174,126116.8539604235,Stocks,0.0,3,0.0,0.0,2.0
355,41.0,M,3,3450855.6277003936,Salaried,627.0,59520.09716092327,0.3027638393708914,671234.2417178155,None,2.0,1,0.0,0.0,1.0
356,51.0,M,2,1666546.6477794,Self-employed,605.0,10000.0,0.19088396021547238,280490.3251107853,MF,2.0,6+,0.0,0.0,6.0
357,49.0,M,2,2149418.6453317595,Business,707.0,10000.0,0.47129130796553204,2000000.0,Insurance,0.0,2,0.0,0.0,5.0
358,30.0,F,1,1606245.795753915,Salaried,794.0,21121.852259377178,0.2316526101182347,155049.8651124732,None,2.0,2,0.0,0.0,1.0
359,43.0,M,3,600082.5582428037,Salaried,746.0,10000.0,0.3060710590371294,54615.40309035469,MF,1.0,6+,0.0,0.0,3.0
